	ref_hk
SMNDC1	5.943347
C10orf88	0.37843332
TCTN3	2.2196207
PANK3	4.8972106
PCMT1	7.5896206
WDR55	1.7113723
MRPS14	2.3443193
TCP1	15.951332
SNX19	0.9849985
PDZD11	1.7498571
NUDCD1	2.1937869
ENY2	15.828534
EPC1	8.9855
TAF12	2.3942678
WBP4	5.008777
KBTBD7	0.6902009
ALG5	3.6427138
EXOSC8	4.0377913
ETF1	11.538532
SIL1	2.8873563
PAIP2	13.967257
NR2C1	1.4200549
TMPO	2.6795566
ARL1	8.54641
NFYB	3.4797795
UBIAD1	1.4523643
TARDBP	5.1783442
ZNF706	16.232834
COPS5	5.0243325
SPOP	3.7384505
SLC35B1	3.707042
PSPC1	3.563114
TRMT1L	0.52623963
NAA50	9.351574
CRY2	1.4486915
PEX16	2.1322181
ZMYM2	5.620915
TBC1D15	7.288487
KHDRBS1	12.442088
POLR3GL	2.156948
ZNF639	2.1435614
PDS5A	5.0940604
LIAS	0.9144287
CLCC1	1.604764
POLK	3.1604402
MTIF3	3.6293197
GTF3A	7.882593
UBL3	7.6805277
FYTTD1	6.9555974
MRPS2	4.299709
KIAA1191	3.0611858
COPA	7.331459
ZC3H7A	3.7658234
NAA60	2.3266075
RWDD3	0.95404935
ZNF644	8.188646
HERPUD2	2.4236655
CBX3	13.383049
HNRNPA2B1	33.72483
POLM	0.9627101
SMU1	4.5227246
CLTA	19.586786
DCAF10	2.9809792
CISD1	5.159716
ECD	1.9519826
VPS26A	6.083792
RBM19	1.8087707
DDX54	3.9460902
RNF11	7.24754
WWP1	3.1861446
ACOT9	4.4600716
GIPC1	6.295447
SPRYD7	1.8118044
ZC3H13	6.1841664
ATF1	3.2372756
TSFM	3.500217
PFDN5	36.907314
ORMDL2	4.3894258
SMUG1	0.9825655
TUBA1B	28.441687
KBTBD4	0.5515314
AMD1	15.891513
NDUFAF4	4.3541455
MORF4L2	18.153381
FAM199X	2.193378
RAB9A	8.737687
PLA2G12A	1.7286407
MXD4	5.302355
ACSL3	8.093816
FAM210B	3.142452
PIGT	4.2381797
VAPB	2.3056664
ARFGEF2	2.2774785
RAB22A	5.1900125
STAU1	9.885799
DDX27	5.5533614
MTRR	1.2364012
PEPD	3.228416
STAMBP	2.168327
MCEE	0.9319268
SNRNP27	5.1475496
MPHOSPH10	5.4513144
USP22	6.0897737
ZNF576	1.4304761
USP9X	5.3265724
SIRT5	0.50440514
MRS2	1.1349627
WRNIP1	1.7280374
RRP36	2.8163507
SNRPC	4.7776256
SERPINB6	6.823259
PEX6	0.8381215
NQO2	2.9462643
AARS2	0.2797242
MED20	0.405137
TBCC	2.532774
MAD2L1BP	1.2517548
KLHDC3	3.1524065
GLO1	8.251615
SSR1	5.9641967
RIOK1	3.2108433
NUP153	5.327626
DEK	16.758888
EEF1E1	4.7806635
EMC3	5.8778195
CNOT1	5.6706204
TM9SF2	5.4083624
UPF3B	2.5248938
RNF113A	1.4916326
MRPS7	4.9971466
ARMC7	0.3594082
NUP85	1.0466349
MIF4GD	1.1233872
NT5C	6.1173553
CHCHD5	4.540655
INSIG2	2.5333936
GTF2F1	4.2478924
CLPP	5.064222
GPR108	3.4149878
OPA3	1.616948
SNRPD2	17.80653
SYMPK	2.0984495
PANK2	2.8502648
GZF1	0.8220282
CENPB	2.9506207
PSMF1	4.3311143
RBCK1	6.440668
TMX4	3.8709247
SNRPB	22.840412
SNRPB2	10.747379
MGME1	1.7581499
TBC1D20	2.6549304
ITPA	3.2722769
MRPS26	5.9635563
NCLN	1.6568588
HNRNPR	13.840167
MAX	6.185073
CHURC1-FNTB	0.00010906684
ARMCX5	0.6271302
RALY	7.3059354
DYNLRB1	14.064969
EIF2S2	17.459328
ERGIC3	7.2010636
ROMO1	12.213572
KDM5C	3.52492
TMEM115	3.2678945
PSMB2	11.827154
UROD	2.192191
HECTD3	0.55264366
PCID2	3.200404
LRFN3	0.39838895
CAPNS1	9.268018
RBM42	4.457195
UBA2	8.118348
COX6B1	20.111721
PRDX5	16.935854
PRMT1	16.370367
SCAF1	2.128058
SBDS	20.841806
BECN1	2.9545941
TRAP1	2.7776492
NSRP1	7.368327
DNAJC8	12.59847
ZNF384	1.3309342
EMG1	4.1578593
UXT	14.158019
ELK1	2.1089997
TIMM17B	3.8473802
KTN1	24.11024
ZBTB1	3.29457
RHOT1	1.3963922
MAP2K2	9.882711
HNRNPH2	5.811349
CANX	16.722038
PPCS	3.4075887
COX7C	29.990015
ABHD8	0.826682
PIN1	4.175107
EMC1	1.4683291
HP1BP3	12.118868
SLC35E1	3.5671504
UQCR11	16.121944
GFER	2.2286384
WDR24	0.40899652
SMARCA4	4.4229484
TICAM1	3.1999419
EMC6	6.980032
METTL16	2.0444915
AAMP	6.423204
PNKD	3.5680275
RNF6	2.5435193
ECHS1	5.89379
AKAP9	11.919681
STYXL1	0.903392
PEX1	1.0323317
SRD5A3	1.8006481
PAICS	4.2258387
DGCR6L	2.2585716
ATF4	23.656435
TPST2	1.4970708
APOL2	2.7667673
EMC4	5.953954
ATP6V1F	14.774422
PRKRIP1	2.312882
MKLN1	4.831197
DNAJB9	8.718805
CALU	11.751525
NDUFA5	8.946189
MRPS12	5.415301
MTX2	2.9637806
ORMDL1	6.3799496
HAT1	5.3455386
PSMG2	8.423724
EIF2AK4	2.6106045
DUT	7.7829094
ANAPC13	3.3023825
MBD4	3.7240772
COPB1	7.4245777
PSMA1	14.794566
SPCS3	8.969856
SERGEF	1.4044133
DCTD	3.0540576
RPAIN	6.6710644
TXNDC17	7.992505
MPDU1	2.1167724
PHF20L1	5.3194556
NGDN	3.9386353
RAB2B	1.581687
HEATR5A	0.9624318
SNX6	8.10623
EAPP	5.374828
NEDD8	14.526073
DAD1	17.993282
REEP5	17.520288
ITFG1	2.7300904
ASH2L	0.9659625
TTI2	1.0505847
DOHH	1.6581928
PHF10	4.6073246
ECSIT	2.8733523
CDC16	2.017141
TOMM40	5.7042375
XPO7	1.0688714
NSUN5	2.066702
DDA1	4.08691
PGLS	9.004503
LSM7	14.682404
SNX9	10.550553
QRSL1	0.88597226
MLLT1	1.9462217
NDUFA10	7.011369
PGPEP1	0.8420087
LSM4	5.412999
JUND	39.86419
ATXN10	4.9197226
TUBGCP2	3.368267
TAF4	0.6514094
OSBPL2	2.1084793
EXOSC2	1.0750259
POMT1	0.535207
UCK1	1.2310722
CHMP2A	13.129549
UBE2M	10.431019
TRIM28	8.848043
ATG4D	1.0343889
LRRC47	1.5434514
PPAN	2.7019045
EIF3G	19.333464
DKC1	5.512671
NOL11	2.7808628
UBE4B	1.4363139
UBA1	5.662988
PPIL4	6.3379054
AAR2	0.97314596
RBM39	29.546085
GGT7	0.6691707
ACSS2	1.9637562
ATP6V1E1	5.597365
COX4I1	31.552578
EMC8	3.119925
CHMP1A	3.377839
ABCB7	1.540967
MRPS25	3.4834733
CAPN7	2.7496328
NR1H2	5.383901
PSME3	2.6572816
RPL27	40.162537
ACLY	2.357522
VPS25	3.8235831
NDUFA2	9.945377
ANKHD1	4.204186
NDFIP1	11.99322
UBE2D2	13.908892
EXOC4	1.5407325
ACAP3	1.2232337
PPFIA1	5.2013083
TRAF7	3.5641673
NINJ1	7.4473515
IL13RA1	3.8919063
WDR44	1.2837429
ZCCHC9	1.5255365
STARD3	2.14065
CHD1L	0.5804596
PEX11B	0.58301985
ACTR10	6.1767435
CC2D1A	1.7986253
LRRC41	3.8264327
DHX30	3.140975
RAF1	4.436197
ARFIP2	3.8196502
RRP8	2.0395703
TIMM10B	3.37228
EFR3A	3.5958822
PTCD3	2.3722024
IMMT	3.6180685
MRPL35	1.558534
ILKAP	3.3765814
RAN	27.169416
PRKAA1	3.4840045
INPP5K	1.2122626
MYBBP1A	1.4828289
EEFSEC	0.6459471
TBC1D14	1.2955097
TMEM128	1.449522
PNISR	21.918571
SEC61G	21.644888
GRSF1	3.5007627
ANKRD17	5.71665
UTP3	3.5221598
WBP2	9.592211
ZRANB2	9.053306
EIF5A	21.117363
GPS2	4.6912923
SDF2	5.4700146
FLOT2	1.3206024
ERAL1	1.0672971
PRMT7	0.6025073
NIP7	4.68128
TERF2	1.8598844
VPS4A	3.8303592
PCNA	2.0583696
NXT1	7.875665
RIN2	2.5206997
DAP3	5.6865997
ARHGEF11	0.8367254
DCAF8	2.578349
DPH2	1.3906155
CTNNBL1	3.135426
SERINC3	8.428905
AP3B1	3.1180985
CASP9	0.4563694
DCTN4	2.9650712
POMP	21.970589
CDK8	0.9121413
SCO1	2.062839
SRRM1	19.401726
BTBD2	1.1129315
ZNF414	0.90843415
HSPBP1	1.5360073
WDR74	4.668293
MED10	7.7759895
MORC2	1.2252836
ADCK2	0.91577727
C12orf29	3.905716
IPO8	1.0197248
CCDC59	10.196937
HSD17B4	3.3536603
MEN1	0.64881283
COX16	4.3745046
MED6	4.0650806
EIF2S1	8.803911
ELP3	0.85779333
MBD2	8.563476
IER3IP1	7.8506346
THUMPD3	1.8967929
ARL8B	7.424382
EMC7	6.9437227
LAMTOR5	15.205753
AP4B1	0.3648242
PPHLN1	4.9870934
TMEM106C	3.633013
SLC38A2	22.36546
LPIN1	4.5938377
IAH1	6.2556643
LDHA	27.013048
IL6ST	18.494389
TIMM17A	5.7248945
RBM17	9.986556
CCNH	5.578557
DDB2	1.0685244
PUM1	9.121704
PHC2	8.237855
GNL2	5.7729535
ELP2	4.553335
TIMM10	6.431607
TMEM258	18.567709
CLOCK	2.9239583
UBAC2	3.5932713
ERCC5	1.0650531
TPP2	2.5777605
CARS2	2.4149816
STT3A	2.5659142
TMED7	5.9260864
WDR36	1.9774246
RFK	3.9410353
UBQLN1	7.345531
TMEM60	1.6884578
PNPLA8	11.71241
RINT1	0.8889219
MTO1	0.8384993
SYNCRIP	11.115053
AKIRIN2	7.332077
MAP3K7	1.7040018
NAT10	1.2578374
CAPRIN1	7.538396
DNAJC14	0.7979199
CD63	37.27599
BLOC1S1	6.652561
CDK4	5.8848896
TSPAN31	3.0476048
TFCP2	0.8782949
ZC3H10	0.34558263
ACVR1B	1.7863668
OS9	5.975394
LTV1	3.0638425
CD164	14.071051
REPS1	1.6589633
PRADC1	0.7185941
CCT7	10.176923
GNS	2.824942
KLHL36	3.462463
COG2	1.1606654
ABCB10	0.41997588
NTPCR	2.3283117
TAF5L	1.1106867
DHX9	7.3004107
PIGC	1.5433706
MRPL44	3.3297913
TMBIM1	4.4163184
EIF4E2	6.523489
CAB39	4.07582
COX5B	19.41912
TMEM127	1.8198599
MRPS9	2.0139143
C2orf49	3.4751663
ISCU	10.621772
SCYL2	3.3103526
CKAP4	5.524475
APPL2	2.1024508
PWP1	4.074679
VPS36	4.176135
SUCLA2	3.281817
MED4	6.1972394
COG3	2.5334609
ITM2B	32.188545
NUDT15	1.8507639
C7orf25	0.22042029
CHST12	1.6279337
ZDHHC4	1.9272084
TBRG4	2.6928716
DDX56	2.6937315
HUS1	1.650071
CCM2	2.0751958
IREB2	2.6183681
CALCOCO2	8.118164
RSAD1	1.5209478
NMT1	5.9360766
SRSF1	8.637136
TACO1	0.75991136
TEX2	1.1439515
DCAF7	3.0438607
NDUFB5	6.250927
MRPL47	6.2913213
TRA2B	14.546455
TANK	8.332091
SKIL	9.534578
SMPD4	1.9526091
WDR33	6.764175
IMP4	6.5981293
HS6ST1	1.1747208
STAM	2.4252844
ABI1	7.891021
YME1L1	11.425528
LRRC8A	5.6611032
CDK9	2.7994494
TOR1B	0.887762
C9orf78	6.2685027
TOR1A	2.291116
ZNF189	0.7154842
STX17	2.2659986
PRPF4	2.411704
FPGS	1.895121
ATP6V1G1	23.067509
MRPL50	4.579046
TSTD2	0.97359055
PSMB7	11.949608
RABEPK	0.88767654
GOLGA1	0.68156713
XPA	2.1093814
ANP32B	16.420364
RPL35	43.39364
ARPC5L	9.876899
DERL1	5.5466948
RANBP6	1.3082446
POLR1E	3.084734
PLAA	1.6540645
APTX	2.1458635
DCTN3	6.91926
GRHPR	5.053357
HINT2	2.8045595
RPS6	44.594364
FOXP4	1.1902388
KLC4	0.3940116
YIPF3	5.8789296
TMEM14B	7.684862
TMEM63B	1.8464954
TJAP1	1.2263255
RIPK1	2.0066128
FLOT1	8.155237
MDC1	0.65306175
MTCH1	14.456745
VARS2	0.4532322
TAF8	1.4218602
FAM8A1	1.5044082
CREBZF	5.9778953
NARS2	0.6978351
RNF121	1.1047655
MRPL15	3.6971688
SDCBP	22.2007
DCUN1D5	5.084285
RDX	9.191636
FDX1	5.965212
MAP2K5	0.58995646
SLTM	10.096027
TUBGCP4	1.1582915
RMDN3	1.56482
TMEM62	0.48524967
ZNF280D	2.5022438
GTF2B	6.9029293
RABGGTB	8.678094
DBT	0.64724284
RTCA	2.3849256
PPM1B	3.2528055
PNPT1	2.7180293
RAB1A	13.096397
PREB	1.3643962
FBXO11	5.2004104
ATRAID	8.533835
LRPPRC	4.8826423
ACTR1A	3.3650718
ATAD1	4.293619
ANXA7	9.281976
FAM149B1	0.42864463
ASCC1	1.1735644
RPS24	45.2632
ATIC	1.8604505
SMARCAL1	0.41697088
ASNSD1	3.659526
METTL5	5.6194124
SSB	12.671293
PPIG	11.178547
OLA1	7.6272664
CIR1	5.7925725
WDR12	1.4884905
PARP9	1.2317723
USP8	4.987388
GLCE	0.9132324
UBL7	1.3559998
COPS4	2.442089
HNRNPD	15.748502
SEC31A	9.018939
NUP54	3.687094
SCARB2	7.7194777
PPA2	2.6521409
INTS12	1.9408209
HADH	2.5275147
SEC24B	2.5028937
RNF185	1.2824049
ETV6	6.559932
YARS2	1.8956913
ZCRB1	5.098799
NDUFA9	3.5441036
PEX5	1.3930463
SCAF11	13.889816
TMEM19	0.66592604
SLC15A4	1.8712127
GLTP	4.450197
MTMR6	1.9635118
SLC46A3	0.37904397
LNX2	0.8957802
NABP2	1.346364
KANSL2	1.8515191
TMBIM6	29.972672
ZNF740	0.53529286
ESD	8.748819
VPS33A	0.57083136
DENR	5.8335333
MBNL2	9.18049
ABHD13	1.8001885
CUL4A	3.5892084
TMX1	3.8464382
DCAF5	2.5418913
WDR89	0.7510668
WDR20	1.9512106
NIPA2	3.13285
MFAP1	4.0108094
TCF12	3.1510038
SERF2	36.644096
ZSCAN29	0.45881486
BNIP2	6.949943
SRP14	35.300632
BAHD1	1.0964653
ANP32A	5.8629603
ETFA	5.17399
HMG20A	1.1738567
MAN2C1	1.9579221
BBS4	0.728504
ULK3	1.0844402
SCAMP2	4.7512093
POLG	1.5370268
SEC11A	18.435493
GLYR1	3.0442722
ARMC5	0.9364258
PARN	1.0718127
FTO	1.878107
UQCRC2	7.9472284
DHX38	2.1612616
TXNL4B	0.93687004
CPNE2	1.2772739
MBTPS1	5.816594
RHOT2	2.596956
ZSCAN32	0.3537095
NDUFB10	11.238626
DEF8	2.741865
TCF25	14.66634
GALNS	0.6864423
NCOR1	8.551804
COPS3	4.3945417
GFOD2	1.8318244
NOB1	5.0298944
TOB1	7.33176
VPS53	1.8652508
CLTC	7.9975815
PTRH2	5.036322
C18orf21	1.5144808
GALNT1	4.5670857
PELP1	2.0508816
NPC1	3.53751
WRAP53	0.47699425
SAT2	9.693007
ARHGDIA	13.820055
EIF4A3	13.358736
CSNK1D	9.415761
ANAPC11	10.867511
TBCD	1.3064312
NARF	2.8179383
FOXK2	3.8467011
TRIM65	0.43347603
WDR45B	7.177314
DYM	2.3879633
MBD1	1.7920531
SMAD4	3.8068686
MIEN1	7.307515
TXNL4A	8.379019
SAMD1	3.0273259
BRD4	12.208893
SLC39A3	2.0491943
TPGS1	4.263254
SIRT3	0.4029032
IFNAR1	6.684458
SOD1	22.065544
SCYL1	3.3712063
TMEM50B	3.752802
AKT1	4.1307116
SAE1	2.1060672
GEMIN7	1.1296442
ZNF787	3.791401
PSMB6	14.15123
PEX14	1.0870245
RPL11	45.413334
ZNF593	10.8188505
KIAA0319L	1.7810082
GPN2	1.1563576
WDTC1	1.7356392
SERBP1	26.009573
PIGK	1.4138103
LMO4	10.580328
STRIP1	1.1638682
PSMA5	9.915313
ALDH9A1	3.4920108
TIPRL	5.49361
MPC2	9.999834
CREG1	5.66387
UCK2	2.771965
TMCO1	9.57298
MGST3	17.40961
UFC1	11.937665
SDHC	4.476241
PFDN2	21.940834
PRCC	3.2655606
MRPL24	2.135899
HDGF	14.065895
SF3B4	4.078967
ZNF687	0.5522083
SETDB1	0.95357627
PI4KB	2.9191236
PIP5K1A	3.5698473
ANP32E	5.689081
CERS2	4.563441
ENSA	11.767674
MRPL9	3.4316368
ARNT	1.7440398
EIF2D	1.8939542
JTB	12.504163
SNAPIN	1.7105433
UBAP2L	3.7187672
SLC39A1	8.919864
HAX1	7.2551274
C1orf43	9.557717
GATAD2B	3.2488327
ILF2	16.38569
INTS3	1.7543331
GALNT2	2.9832146
ACP1	8.618071
SNAP47	1.7293555
SRP9	13.501302
SDE2	2.6779888
DEGS1	9.581748
FBXO28	2.0825799
ARF1	23.012367
CNIH4	8.515887
GUK1	22.08151
PARP1	4.5943584
PSEN2	0.44748014
PYCR2	1.7894567
ARL8A	6.306168
RHOB	18.448053
SNRPG	19.303036
CIAO1	3.8684397
SNRNP200	5.202649
MRPS5	4.8455353
TPRKB	4.1552505
TEX261	1.2279831
DUSP11	2.5227284
TMEM177	0.5615404
SLC20A1	4.280835
LIPT1	0.5882992
UBXN4	17.159185
POLR2D	1.8042997
SCRN3	0.43387818
METTL21A	1.7375243
RHBDD1	0.82118547
COPS7B	1.0467983
DIS3L2	1.0058607
TAMM41	0.58403194
RAB5A	7.770294
GMPPA	1.4143767
EAF1	2.3475292
DYNC1LI1	5.9437923
SLC25A38	1.6164848
RPL32	45.693237
SLC25A26	2.3938522
UBA3	2.0345623
TMF1	7.6418095
ABHD10	0.6121952
ADPRH	0.2691327
ATG3	4.100873
SRPRB	4.3174844
EIF2A	9.569059
EIF2B5	2.740466
FIP1L1	4.335341
ENOPH1	2.551828
KLHL8	0.94158185
PYURF	9.827243
CISD2	4.478448
METTL14	1.5884267
SETD7	3.7770274
PDGFC	1.3776532
CBR4	1.7790077
NDUFS6	12.25442
PIK3R1	8.283276
SLC30A5	2.3235362
BTF3	38.3398
FBXL17	0.8204951
FEM1C	3.2587101
COMMD10	2.0734403
ATG12	5.6391926
YIPF5	3.6110718
DDX46	9.893696
FBXO38	0.7275629
TNIP1	9.488558
G3BP1	13.084049
NHP2	10.865399
RMND5B	1.7812749
BOD1	7.2893424
FAM50B	0.7050375
TBC1D7	1.0345311
FARS2	0.8531958
ZMAT2	5.4058003
TRIM41	0.72164506
HIGD2A	10.004087
ABT1	2.9707284
RPL7L1	8.776978
RARS2	2.6454582
DYNLT1	12.578869
WTAP	21.242004
C7orf50	4.3845468
RBAK	0.7623521
PURB	5.25065
CCT6A	12.464863
TMEM168	1.4358695
MEPCE	2.298944
NOM1	2.6766245
LUC7L2	6.7851896
HDAC8	1.2541422
CHST7	1.4745021
NDUFB11	14.936694
ZNF41	0.16225336
NONO	10.417508
OGT	8.3241005
SNX12	1.1224396
PRPS1	2.3056428
RBMX	13.802874
MCPH1	1.7894468
NSDHL	1.0780978
CCDC25	3.1978734
GOLGA7	5.0617237
MRPS28	2.1970165
MTDH	16.324772
EBAG9	2.3526585
POLR2K	10.73817
EIF3H	19.520197
UTP23	2.877416
NDUFB9	13.047533
TATDN1	5.8216767
ZNF7	1.4004291
AK3	4.9311914
ZCCHC7	3.3104458
SIGMAR1	1.145284
AUH	1.7665935
STOM	13.889857
MRRF	1.6617159
ALAD	0.6312102
POLE3	5.1648445
SURF4	8.401897
SURF1	3.7189586
SURF6	2.480218
GTF3C5	1.7970589
ASB6	1.3358259
PTGES2	3.3303058
NTMT1	6.5415025
LRSAM1	0.6209909
GPR107	1.6732934
SEC16A	2.91931
NACC2	0.9683822
COMMD3	2.9574044
MSRB2	2.7995574
HERC4	5.969657
RPP30	2.648871
FRA10AC1	2.5833254
DNAJB12	3.7950308
GSTO1	14.054431
CNNM2	0.39854333
LIN7C	3.4841557
TUT1	0.71179265
HSD17B12	4.996569
APIP	2.6007073
EIF3M	12.781202
SSRP1	4.694929
ARFGAP2	3.017239
CELF1	7.458987
INTS4	0.6736677
AASDHPPT	2.4502392
LAMTOR1	8.715622
HYOU1	3.5782688
MTA2	1.168941
CPSF7	2.8437562
EI24	6.723234
COMMD7	3.6521292
LSM14B	0.8982108
YTHDF1	2.811982
TRPT1	1.6085718
NUDT22	2.289676
MRPL49	2.0838778
VPS51	4.972288
PPP4C	9.890034
TAOK2	1.2633004
TMEM219	7.985343
ITGB1	27.02395
CWC15	7.87501
TMCO3	4.637025
SAP18	25.292343
CCT5	13.1904
TIMM8B	6.7274866
UBC	42.66734
NGLY1	2.5107555
UEVLD	0.6937806
UBE3B	1.048003
PLBD2	0.9273445
CSNK1G3	3.3717391
FAM177A1	10.302252
EXT2	2.2796423
TMEM18	4.6422086
NDUFC2	14.883894
UPF2	5.30128
CDC123	3.8932266
THYN1	2.100727
VPS26B	1.269077
VTI1A	1.6510907
MMAA	0.38296846
NR3C2	0.48857
PIGF	2.069834
SAV1	11.489319
TIAL1	8.540943
MZT2B	21.398205
FAM168B	3.042728
ARL14EP	2.814835
C18orf25	2.22376
TGOLN2	8.26345
TADA1	0.4391254
RPP38	2.1269302
CCDC50	9.199428
PELO	4.3041997
RAD17	1.1872829
MED21	5.2643065
SREK1IP1	4.8981514
SRP19	10.185615
CDYL	4.528977
TXNDC11	1.578631
SCOC	5.962754
HNRNPU	26.451616
RANBP2	7.437656
TRAPPC8	1.4905989
UBALD1	2.6039972
ING1	3.6864088
UBP1	1.714211
RMND5A	2.3474371
TRIP12	6.678924
CEBPG	6.573343
HS2ST1	1.0113231
PPP2R5E	4.955831
ANKH	3.1550932
TBRG1	3.958414
CC2D1B	0.6856744
MIA3	4.466707
NEIL2	0.75221616
BUB3	6.4821215
RABGEF1	2.8681197
XPC	2.1513956
CCDC174	3.436915
FLCN	2.0423265
DPH3	4.5587234
OXNAD1	0.7138844
CXXC1	1.6930767
PPP4R1	3.0423563
MPPE1	1.1817759
APOOL	1.4150138
CYP2U1	0.45945323
AZIN1	7.0816083
ATP6V1C1	4.091895
GTF3C6	6.3521304
MMS19	0.9925385
PI4K2A	1.8073967
ZFYVE27	1.3827771
SLC25A28	2.791851
USP25	2.2643993
ZCCHC10	3.4618075
OXA1L	3.0351274
LARP1	6.571829
MED7	1.3794528
RRAGA	6.3792753
RMND1	1.263472
TMBIM4	11.711286
VBP1	5.5296135
VPS37A	3.6498911
MCU	0.8606746
ADK	4.4046144
DRAM2	3.4694476
USP16	7.0153375
CCT8	13.719082
SCAF4	2.9091332
UQCRB	26.187721
PTDSS1	1.6322489
RPL30	44.96534
SUPV3L1	1.9599372
ZDHHC5	3.0049293
MED19	4.035806
ZFAND3	4.722341
SAMD8	3.094558
UTP14A	1.7385017
BAG4	1.4116474
NSMCE2	2.8668387
PRR14	1.7135516
MALSU1	4.06286
GALK2	0.8964834
PDE6D	1.2355486
BRPF1	0.91939193
RPUSD3	1.3075888
TATDN2	1.096117
SEC13	3.7160954
NTAN1	4.0924187
DDX19B	1.6395584
ST3GAL2	0.6442347
RNF111	1.5121164
MYO1E	4.5642753
SLC35B2	1.480604
PSMG3	3.1101384
AP3S2	1.2888628
SPPL3	3.010323
PANK4	0.68605906
RER1	8.09569
WIPI2	5.603118
MRPL17	3.9209428
NCK1	7.2069364
TPRG1L	1.8382182
CUL4B	1.4127202
MITD1	2.6827576
EIF5B	15.983116
CNOT11	1.4239863
B4GALT5	5.4012456
SPATA2	0.7588309
TSR2	3.2331076
ZC3H18	3.2466722
ZFAND2B	2.79966
TMED4	6.89706
PPP1R15B	7.7627606
ELK4	3.823626
USF1	0.84460574
NIT1	1.5524248
DEDD	1.6096226
PINK1	2.919308
B4GALT3	3.4961116
NDUFS2	7.766417
ALG8	1.0509733
FBXW5	6.381454
PAXBP1	5.119429
MRPL10	1.9631686
GART	4.2564425
SON	24.534502
RCAN1	9.864032
UBE2Z	7.9528813
SNF8	6.228197
ADIPOR1	5.3594046
PSMD4	7.6683154
PSMB4	10.905847
MED8	3.8342648
RSPRY1	3.3186123
GPBP1L1	5.177078
NAE1	3.7680128
TMEM69	0.92978793
EFCAB14	4.033067
CTBP1	2.5544221
ATP6V0D1	6.516037
PSKH1	0.5752073
GNE	0.8243916
ARHGAP35	1.904211
DFFA	3.3808107
BSDC1	4.645587
SSU72	11.571108
UBE2J2	4.59875
VMA21	3.6477244
U2AF1	0.6869771
CSTB	19.846716
RRP1	3.788097
AGPAT3	2.1504314
TRAPPC10	2.138106
LSS	1.7566584
MCM3AP	1.6069281
ST6GALNAC6	1.9315666
PCSK7	4.4409137
CHTOP	6.0482016
FLAD1	1.3423699
UBE2Q1	3.2975152
CRTC2	2.5203905
FDPS	7.9570503
PMF1	3.954311
SLC25A44	1.8295784
CCDC12	6.519569
UBQLN4	1.2487279
GPATCH4	4.9528418
NACC1	1.5716959
ZNF394	2.9594438
CPSF4	1.4241868
VPS28	12.65177
LRRC14	0.55119497
MGAT4B	5.8531733
RPL8	44.58743
PSMC2	4.2485843
MFSD12	3.157607
DVL3	3.0117788
AP2M1	10.177944
ABCF3	1.2471896
PCYT1A	1.933486
U2AF1L4	1.3990338
SAP30BP	5.7019787
ACOX1	1.7359719
PRPSAP1	3.7756822
SRSF2	20.33436
EMC10	3.602748
JOSD2	3.0764387
LARP4	5.9376807
LEMD2	1.506453
MED11	1.6162072
SENP3	0.65868497
EIF4A1	31.364517
POLR3K	1.4864783
SNRNP25	1.520407
JMJD8	2.2776291
SPSB3	5.2885065
TTC9C	1.9218737
NXF1	3.6883895
STX5	5.101163
SYVN1	2.560014
ZFPL1	2.4494798
CMPK1	12.221873
MAGOH	10.254424
JAK1	19.70809
PEF1	4.051996
RBBP4	7.0932946
TM2D1	5.3187923
FUBP1	7.082393
C1orf52	5.224426
ZNF326	6.0333257
ZNF281	4.2485967
PEX19	1.3565544
NCSTN	1.5292419
RBM15	1.2498335
BPNT1	0.72923905
TFB2M	1.8644722
CNST	3.3101344
MAPKAPK2	9.402458
MRPL55	3.946188
WDR26	4.802542
PEX13	3.2200518
MEMO1	0.8391731
DPY30	6.4785595
ARL5A	4.8160253
PDLIM5	13.572107
LYSMD1	0.22938098
SCNM1	1.9362749
VPS72	2.0057309
ERCC3	0.8891461
IWS1	3.8960319
BOLA3	3.222881
MRPS18C	6.7541556
CGGBP1	6.7460585
PMVK	3.0466547
PYGO2	0.866437
YY1AP1	3.3171353
ARPC2	20.911486
CCT3	15.501853
SSR2	20.035223
RNF25	0.44489527
CWC22	2.738303
AZI2	4.3938513
STT3B	5.3639207
CHCHD4	0.73230624
SUCLG1	6.527278
PPP4R2	9.185325
GTPBP8	1.2581898
THOC7	6.610894
PSMD6	6.1737137
CCNL1	24.948292
RPP14	0.94296896
CRELD1	1.5142139
RCHY1	2.759289
ZNF513	0.8611594
KIAA1143	2.8348017
WDR43	9.308367
ZDHHC3	2.732043
ELP6	1.1896926
SMIM12	4.5386147
TPRA1	3.8652935
MEAF6	9.753221
POLR2H	8.6278105
TMEM41A	2.1240854
RPN1	7.7421184
SENP2	1.5847512
BAP1	1.5296103
RFT1	0.605803
GNL3	12.157663
LRPAP1	9.376042
PIGX	1.3827354
C1orf50	0.8827964
ZNF691	0.20975241
AIMP1	8.075354
METAP1	2.467714
PGRMC2	5.8509736
CCDC51	0.4111937
APEH	1.0981739
MON1A	0.49714047
TEX264	3.015201
C4orf3	14.47696
SAP30	3.019656
NAA15	5.24851
ARFIP1	2.6393564
ANAPC10	2.125712
ABCE1	7.6889815
LSM6	5.0280495
TMEM184C	0.7571744
NDUFAF2	5.6792145
NIPBL	8.770844
SLC25A46	1.1386138
PRRC1	2.1498241
