	ref_hk
CLNS1A	11.148363
EED	1.7178307
TSG101	5.9186664
BCS1L	1.571893
LMAN1	12.00404
ARHGEF10L	0.8435601
EIF4G3	2.7728436
GRAMD4	1.0016615
ZNF638	5.7578936
TIMM21	2.646694
ZNF37A	1.3643265
MARK3	3.7235055
SLC25A3	30.557825
TMEM131	2.3325973
DLG1	2.4654236
RAB7A	14.560427
BCAP29	4.265236
SART3	2.0072093
EXOSC7	4.30023
MKRN2	2.4940455
RBM7	4.3098507
PTPN23	1.3425022
MLH1	2.0019848
UNG	1.6386324
KLHL20	1.8858001
TOP2B	4.8151317
TM9SF3	5.4139504
DNAJC10	3.66477
GTF3C1	2.1041324
USP33	3.202938
SNRPA	8.411129
SIRT6	1.8797091
CAPZB	20.02565
UBE2A	9.102043
ARAF	2.4873865
MCCC1	1.2469952
UBE2K	6.0373063
PIK3C3	2.0051017
PPP2R5C	5.4171367
GNB1	6.8862314
MLLT10	3.313909
VDAC3	9.162079
PCM1	8.739468
ITCH	2.350008
SDF4	8.548459
TOLLIP	3.481604
UBE2D4	1.311175
XRCC5	14.284798
MKNK1	3.3742743
REXO1	1.0628275
SAR1A	8.885656
CIC	1.716251
FDFT1	8.299181
DDX1	5.153929
DNM2	3.2064674
SLC35C2	2.8747218
RAB21	4.232461
SMARCA2	6.186911
CNOT4	4.673174
PSEN1	2.886744
CPOX	0.83513457
DLGAP4	4.2252107
OSTM1	1.9083855
EXD2	0.7608376
UBA5	2.7020648
ZNF506	1.5864851
JMJD4	0.9495288
WDR70	2.5392563
BZW1	14.179824
ME2	3.0691073
MRPL22	6.610266
GSK3B	3.2094386
XPO1	7.0895658
RNF13	6.2488055
TNPO1	4.9959674
PLOD1	6.2799783
DIS3	2.526723
TDRD3	1.5117447
ZNF446	0.58892286
RPS5	42.350834
YTHDC1	8.196915
CHMP2B	6.86291
PPIE	3.9650764
ZMPSTE24	2.1768043
STARD7	4.7809567
NOA1	2.644825
REST	5.223709
WBP11	6.3361
EIF3I	17.51832
TXLNA	2.774048
NCOA1	3.2352724
RAB10	9.236779
HADHA	12.939624
CD82	2.984256
MYNN	2.569185
PREP	1.419338
SEH1L	1.7130779
CPNE3	6.666405
RRN3	2.021964
CTTN	3.0639439
CHERP	2.1956189
ATG16L1	0.76961565
POMGNT1	1.5158896
CHMP5	10.636008
NFX1	1.822983
DIMT1	3.2167702
EIF2AK1	4.625962
SEPHS1	2.291463
MRPL28	6.0049515
ITPKC	0.96994376
TMED2	16.126131
ZFAND6	8.69737
TXLNG	2.109699
HUWE1	4.1457596
ZW10	0.94714725
ALG9	0.43451187
ACOX3	0.87926584
PIGS	2.8952956
ATXN7L3	1.0591065
PSMC5	10.5878
OGFOD1	1.9065115
NOP14	1.7441742
SF3B2	14.372785
DNM1L	3.7099173
ERGIC2	6.651303
METTL2A	1.0841068
CNOT3	2.4137642
DDX18	9.903638
KHSRP	3.9953241
ANKRD10	6.101936
CRLS1	1.820636
ATRN	1.2868745
NSFL1C	5.772431
ZNF343	0.32290682
MAVS	1.775639
SNX5	7.428311
RPL6	42.63154
MAPKAPK5	4.147828
ESF1	5.9291487
ANAPC5	7.3202214
TMEM230	12.649958
PEBP1	21.259794
CDIP1	2.1189911
GANAB	4.5918565
RBM41	0.8719506
MLF2	14.787177
DDX24	10.617586
ZBTB25	1.5339199
NECAP1	2.7809088
DHX32	0.91176665
PAPOLA	13.304444
CCNK	3.6743999
MRPS33	7.58972
NDUFB2	22.941973
NUDC	12.189735
MAEA	3.3002937
MUL1	1.5570769
SPG21	7.1599464
DNAJB11	6.9256463
GNPTG	5.4368777
GOLGA3	2.4213798
MCOLN1	3.345186
GLG1	7.610999
TNRC6A	2.9529016
EXOC1	2.3317344
RBM27	1.0585774
PUS7	0.73778445
DLD	4.1975465
TXNL1	13.084318
FH	3.4864368
CDV3	5.6571016
ALKBH5	2.9069254
SPAG7	8.143478
TMEM101	5.202258
PSME1	16.681347
PPP2R3C	3.7340546
HAUS4	2.9352193
OSGEP	3.330753
RNF31	0.22194728
SCFD1	4.4680576
HNRNPC	27.027456
TOX4	6.209772
TINF2	3.1518059
SNAP23	5.78549
MFSD11	2.4287202
COMT	8.547906
ECHDC1	5.847497
LRRFIP2	4.9391356
SEC22C	2.581261
HDAC6	1.5310634
UPRT	0.8060568
CDC23	1.7537932
AAAS	2.6807568
CBX5	7.67283
DHPS	5.941681
ARCN1	4.8066874
PSMD5	1.8808609
NANS	7.4353604
IKZF5	1.272858
WAC	6.4242816
NUBP2	5.16392
HIVEP1	1.8494487
BRPF3	0.746348
MRPS18A	3.5158165
CDC5L	5.269395
SH3GLB1	9.74829
TMED1	4.007773
RAB18	7.925412
MZF1	1.0687495
OCEL1	1.6377996
PSMD8	17.31798
HNRNPM	14.25869
NDUFB7	16.394217
TECR	11.137647
TIMM13	16.938744
POLR2E	13.927619
TRMT2A	1.5511101
RANBP1	15.418506
ZDHHC8	0.932867
SNAP29	3.5022674
CRKL	2.2027562
LZTR1	1.1617306
SMARCB1	9.367223
BCL2L13	2.2260878
SF3A1	5.4279785
SPECC1L	1.241867
SNRPD3	15.595552
PES1	2.7222483
MAPK1	3.9004197
SRRD	2.843648
PATZ1	0.7299133
TFIP11	1.3995157
EIF3L	25.88932
MICALL1	0.55400497
POLR2F	10.876263
PICK1	0.6975674
DDX17	16.872425
TCF20	0.98235554
HSCB	2.4939208
TOMM22	12.6523
FBXO7	6.3876247
POLDIP3	3.6225398
PPP6R2	1.9518273
SUN2	2.3354604
CYB5R3	11.330072
LMF2	4.4164586
RHBDD3	1.4075692
PACSIN2	2.7670748
AP1B1	4.139971
HMGXB4	4.183806
CHKB	1.3429412
MCAT	1.0759438
THOC5	1.6830608
ZMAT5	2.5379984
TAB1	0.9869761
MTMR3	1.4926695
SAMM50	4.2104936
TXN2	9.867222
EIF3D	15.901502
SGSM3	1.0110189
IFT27	3.6170595
RBX1	20.30037
L3MBTL2	0.96700406
RANGAP1	2.1746502
ZC3H7B	1.5041918
PHF5A	6.86282
DESI1	2.1914306
CERK	1.80445
ZBED4	0.6920498
ABHD4	1.1334796
KHNYN	2.037795
FKBP3	8.4857645
SDR39U1	3.981734
RBM23	3.953635
PRMT5	2.3838568
PSMC6	7.5702944
GNPNAT1	1.6585612
ATP6V1D	4.8522787
PIGH	2.392028
PSMA3	9.742911
VTI1B	6.488873
TIMM9	5.2892036
AHSA1	8.358442
ALKBH1	0.8303123
SNW1	7.74585
ITPK1	1.0484982
PPM1A	2.5985713
ERH	21.562395
EIF5	16.65385
TELO2	1.8444428
PSMB5	17.18303
YY1	8.805128
ACIN1	5.4612536
CCNB1IP1	5.760444
APEX1	15.03009
PABPN1	6.337091
ARHGAP5	4.6395516
CINP	3.1665668
SRP54	6.0649266
CHD8	2.4920034
DCAF11	2.3106136
PSMA6	7.4292912
EMC9	1.8114561
TM9SF1	1.6730494
SEC23A	5.6345024
GMPR2	3.1832407
PNN	11.783094
RABGGTA	1.3854014
PCIF1	3.2845404
GSS	3.0295756
TRPC4AP	3.661721
ABHD12	2.2604463
ADNP	2.9614542
PFDN4	10.388971
CSTF1	1.6000525
TPD52L2	7.998666
DNAJC5	1.457622
NELFCD	4.9519334
PRPF6	5.7463007
PSMA7	25.506338
DIDO1	2.50228
GID8	5.6445284
ARFRP1	3.127024
CDS2	2.6703799
TM9SF4	2.6817834
CRNKL1	2.5368865
POFUT1	1.2275515
NOP56	6.9142065
IDH3B	6.291124
CDK5RAP1	1.309801
TTI1	0.7779844
RPRD1B	1.6642268
PXMP4	0.9264313
CHMP4B	8.809231
CST3	26.207588
ACTR5	0.5091549
AHCY	9.22552
DNTTIP1	3.531626
PIGU	1.4574763
ACOT8	1.9196166
RBFA	2.796351
USP14	4.5008874
VAPA	20.250252
MIB1	2.3062835
RIOK3	4.4047613
PSMD10	3.4054134
NKAP	3.8958025
MOSPD1	1.2183264
WDR13	4.1012015
XIAP	2.931039
CCDC22	1.6147852
NAA10	5.6987123
RBBP7	8.4725065
SLC35A2	1.6316919
PQBP1	7.6218114
EMD	10.771382
PGK1	20.22523
MAGT1	3.5681396
UBL4A	1.4567614
CD99L2	1.3602557
CDK16	4.2933965
PBDC1	4.092466
ARMCX3	9.947464
FNDC3A	4.37784
DNAJC3	6.012054
MRPS31	3.072325
DHRS12	0.78499633
MGRN1	2.8578746
PHKB	2.5673254
LYRM1	2.4558148
NUTF2	11.584716
CENPT	3.0465112
LONP2	3.6297238
N4BP1	2.010239
CTCF	2.5452175
POLR2C	5.8399935
USB1	2.096678
CYB5B	5.031332
NME3	7.835085
PSMD7	9.546551
SETD6	1.0647194
VAC14	1.263993
TANGO6	0.40045372
COG4	2.2855399
WDR59	1.2088232
CMC2	5.5313935
AXIN1	0.77377135
NPRL3	2.470955
MPG	8.386013
USP10	3.5569744
TSC2	2.106224
CLCN7	1.5348164
METRN	0.6186364
STUB1	6.494848
NUBP1	2.4962285
UBE2I	16.774788
GSPT1	4.8135133
ZNF174	0.54535013
UBFD1	1.647285
EARS2	0.7884026
HMOX2	4.7620673
DNAJA3	1.336695
BFAR	4.609121
MAZ	4.6966577
STX4	4.1476912
CDIPT	4.8991704
BCKDK	3.870543
KAT8	3.7623057
RNF40	2.445955
AAGAB	1.4084549
LACTB	2.809955
TRIP4	1.5073098
MTFMT	1.1414651
RAB11A	13.635288
TMEM87A	4.6200566
DTWD1	4.3053503
GABPB1	2.1600988
DNAJC17	1.9411843
EIF3J	9.097896
SPG11	2.1429996
VPS18	0.7427067
BLOC1S6	5.269402
ZDHHC2	0.6023672
BRF2	1.5767812
ZFAND1	4.625438
NBN	3.4397533
UBE2W	2.2150927
RAB2A	16.057863
EIF3E	30.535145
EMC2	3.2727263
ARMC1	2.9766705
CHRAC1	3.9606493
INTS10	4.3330655
DCTN6	5.472749
R3HCC1	3.5423188
GSR	1.122969
PPP2CB	3.5825732
ERICH1	3.5688722
NUCB1	10.763006
ECH1	8.071786
HNRNPL	5.6972656
NFKBIB	2.9911065
SNRNP70	12.058029
CLPTM1	4.205237
PPP1R37	1.1457338
PIH1D1	6.3983607
ERCC2	0.95406824
PLEKHJ1	7.7624464
OAZ1	34.063007
TRMT1	3.2914643
STX10	5.8885493
PTOV1	3.8427896
SGTA	3.3504183
C19orf53	19.255243
TIMM44	2.9560275
VRK3	2.3611453
FAM32A	7.5789213
AKAP8	1.5478098
ILVBL	2.8718069
ZNF419	0.3575173
POP4	2.687851
URI1	2.478637
PDCD5	12.782124
TIMM50	4.2288346
GPI	8.294043
PLD3	14.875792
TBCB	11.30714
POLR2I	9.565864
HNRNPUL1	10.968301
FZR1	1.3934128
PLIN3	6.5837955
MRPL4	7.1742
ETFB	6.211294
BABAM1	4.4967723
TYK2	1.855367
CDC37	15.484062
NAPA	6.612555
GRWD1	2.0161324
TMEM205	6.220933
BCAT2	2.0375738
PPP2R1A	14.126521
