	ref_hk
NCOA1	12.251979
RAB10	5.8914247
HADHA	6.612356
CD82	1.2664466
MYNN	0.9703589
PREP	1.3881758
SEH1L	1.0214107
CPNE3	3.40977
RRN3	1.6049445
CTTN	5.694349
CHERP	0.2399905
ATG16L1	0.5739981
POMGNT1	1.5017892
CHMP5	2.4009528
NFX1	4.3693643
DIMT1	1.2107769
EIF2AK1	1.4947969
SEPHS1	1.2439302
MRPL28	1.4269922
ITPKC	1.531364
TMED2	2.667781
ZFAND6	4.7619705
TXLNG	1.1667409
HUWE1	4.306841
ZW10	0.6670568
ALG9	0.14997241
ACOX3	1.7583698
PIGS	0.34842455
ATXN7L3	0.38556445
PSMC5	2.1261938
OGFOD1	1.0772123
NOP14	0.7004681
SF3B2	2.853692
DNM1L	5.318045
ERGIC2	2.5038676
METTL2A	0.6675003
CNOT3	0.5202897
DDX18	4.5334063
KHSRP	1.0379081
ANKRD10	6.451642
CRLS1	4.325012
ATRN	4.117727
NSFL1C	2.016342
ZNF343	0.07204697
MAVS	2.2324886
SNX5	1.289668
RPL6	7.262085
MAPKAPK5	1.5575789
ESF1	4.9958425
ANAPC5	3.3378937
TMEM230	2.9982202
PEBP1	4.569105
CDIP1	1.3467848
GANAB	1.6577324
RBM41	1.3937795
MLF2	2.5688639
DDX24	6.9349785
ZBTB25	1.7843173
NECAP1	1.3731018
DHX32	3.833092
PAPOLA	4.954423
CCNK	1.5590054
MRPS33	1.2782019
NDUFB2	4.9269233
NUDC	2.7778053
MAEA	1.7076168
MUL1	0.6714961
SPG21	1.3892547
DNAJB11	0.9330544
GNPTG	1.2658677
GOLGA3	1.2006203
MCOLN1	0.79963446
GLG1	6.5795245
TNRC6A	12.94137
EXOC1	2.6206806
RBM27	0.23999369
PUS7	1.3662614
DLD	2.6648676
TXNL1	4.4336233
FH	1.2474383
CDV3	1.8980045
ALKBH5	1.7841717
SPAG7	2.8879504
TMEM101	0.5568534
PSME1	3.7159708
PPP2R3C	2.5622041
HAUS4	0.095419176
OSGEP	1.5199796
RNF31	0.041931216
SCFD1	5.3038354
HNRNPC	8.554527
TOX4	2.4944437
TINF2	0.90069824
SNAP23	6.261306
MFSD11	5.6252804
COMT	3.3119583
ECHDC1	2.7783659
LRRFIP2	13.659372
SEC22C	1.7735856
HDAC6	0.8907796
UPRT	0.46669108
CDC23	0.8842776
AAAS	1.0551835
CBX5	2.1657922
DHPS	1.1978997
ARCN1	1.8410969
PSMD5	2.0190034
NANS	1.1193817
IKZF5	0.62682533
WAC	7.8039985
NUBP2	1.0148715
HIVEP1	2.5434914
BRPF3	0.37697014
MRPS18A	1.0423814
CDC5L	1.938893
SH3GLB1	5.184139
TMED1	0.7286183
RAB18	3.2783096
MZF1	1.2255453
OCEL1	0.49836096
PSMD8	4.2839108
HNRNPM	5.573631
NDUFB7	3.7719696
TECR	2.549649
TIMM13	2.14287
POLR2E	1.7308834
TRMT2A	0.57592654
RANBP1	2.537628
ZDHHC8	0.8967285
SNAP29	1.0296633
CRKL	0.8445267
LZTR1	0.82972765
SMARCB1	2.2723174
BCL2L13	5.2945395
SF3A1	0.79751694
SPECC1L	0.29952142
SNRPD3	2.4831603
PES1	0.9938674
MAPK1	4.2600126
SRRD	0.3215104
PATZ1	0.36283717
TFIP11	0.6425462
EIF3L	2.8260388
MICALL1	0.5521121
POLR2F	2.3557005
PICK1	0.7281855
DDX17	13.825873
TCF20	1.436686
HSCB	1.181943
TOMM22	1.3421512
FBXO7	1.8487312
POLDIP3	1.1725079
PPP6R2	5.955661
SUN2	1.9051543
CYB5R3	4.3402658
LMF2	1.2316402
RHBDD3	1.3351609
PACSIN2	5.2076383
AP1B1	1.8809267
HMGXB4	1.9372275
CHKB	0.16650857
MCAT	0.28865764
THOC5	0.80254227
ZMAT5	0.613949
TAB1	1.2859292
MTMR3	4.8776054
SAMM50	1.2806398
TXN2	1.6205344
EIF3D	2.4095633
SGSM3	0.29399654
IFT27	0.8229554
RBX1	4.856687
L3MBTL2	0.656181
RANGAP1	0.798663
ZC3H7B	1.6099324
PHF5A	0.89406776
DESI1	1.129677
CERK	1.8030281
ZBED4	1.2476097
ABHD4	0.2796778
KHNYN	0.6322598
FKBP3	2.3448937
SDR39U1	1.8931993
RBM23	2.9781158
PRMT5	0.53715837
PSMC6	3.5353189
GNPNAT1	0.61656153
ATP6V1D	2.8566754
PIGH	0.7165492
PSMA3	5.7103176
VTI1B	1.0686356
TIMM9	1.245159
AHSA1	1.6267257
ALKBH1	1.2825505
SNW1	2.6352308
ITPK1	2.6925817
PPM1A	2.590319
ERH	3.8822074
EIF5	4.7865834
TELO2	0.67383456
PSMB5	2.8983345
YY1	3.4241436
ACIN1	3.4241164
CCNB1IP1	2.7236936
APEX1	2.532715
PABPN1	2.8416984
ARHGAP5	7.182289
CINP	0.98823166
SRP54	3.08243
CHD8	2.2371137
DCAF11	0.45354027
PSMA6	0.43333292
EMC9	0.56390184
TM9SF1	0.073170446
SEC23A	4.1899004
GMPR2	0.7517564
PNN	5.8836603
RABGGTA	0.3571577
PCIF1	0.56103855
GSS	1.2439646
TRPC4AP	4.4650536
ABHD12	2.2204833
ADNP	4.7210255
PFDN4	1.293917
CSTF1	0.46870083
TPD52L2	1.239066
