	ref_hk
SCFD1	3.964372
HNRNPC	27.959412
TOX4	5.291183
TINF2	3.766694
SNAP23	5.935533
MFSD11	1.3193989
COMT	12.409331
ECHDC1	3.2802513
LRRFIP2	11.502063
SEC22C	1.8515241
HDAC6	0.9740591
UPRT	0.653111
CDC23	1.095699
AAAS	1.1281459
CBX5	4.2133045
DHPS	4.6719155
ARCN1	4.4502535
PSMD5	1.050144
NANS	10.532037
IKZF5	1.0931748
WAC	8.486895
NUBP2	3.0892234
HIVEP1	1.8929671
BRPF3	0.9818254
MRPS18A	3.60566
CDC5L	4.9662323
SH3GLB1	9.925028
TMED1	2.1286097
RAB18	8.641095
MZF1	1.3842784
OCEL1	1.847327
PSMD8	15.378044
HNRNPM	12.209309
NDUFB7	13.780822
TECR	12.064434
TIMM13	11.164075
POLR2E	6.842911
TRMT2A	0.8373336
RANBP1	13.1932
ZDHHC8	0.51473457
SNAP29	2.7475345
CRKL	1.3712204
LZTR1	0.37610438
SMARCB1	4.8835397
BCL2L13	2.5249522
SF3A1	2.6486974
SPECC1L	0.68888575
SNRPD3	7.5612316
PES1	1.7803339
MAPK1	3.3630352
SRRD	1.1419929
PATZ1	1.1195755
TFIP11	0.8681507
EIF3L	20.054585
MICALL1	0.8662175
POLR2F	8.673891
PICK1	1.5135262
DDX17	16.344742
TCF20	1.1802661
HSCB	1.8602246
TOMM22	9.072549
FBXO7	5.1456194
POLDIP3	2.4373534
PPP6R2	2.022949
SUN2	2.959135
CYB5R3	9.271288
LMF2	1.5202013
RHBDD3	0.9095287
PACSIN2	3.4446087
AP1B1	1.8142805
HMGXB4	3.8934994
CHKB	0.5880392
MCAT	1.0318626
THOC5	0.7819778
ZMAT5	1.8415667
TAB1	0.33168975
MTMR3	1.2348335
SAMM50	2.1315002
TXN2	6.5197024
EIF3D	16.235708
SGSM3	1.9786816
IFT27	2.3096936
RBX1	16.115866
L3MBTL2	0.8316715
RANGAP1	2.0099041
ZC3H7B	1.3399498
PHF5A	5.4133363
DESI1	4.07253
CERK	1.0384306
ZBED4	0.54736954
ABHD4	0.905981
KHNYN	2.1529353
FKBP3	6.936017
SDR39U1	2.6398716
RBM23	3.3563807
PRMT5	1.8939079
PSMC6	8.358798
GNPNAT1	2.438041
ATP6V1D	6.091938
PIGH	1.8622061
PSMA3	11.14086
VTI1B	6.974195
TIMM9	3.7121747
AHSA1	10.374696
ALKBH1	0.43678707
SNW1	5.8947906
ITPK1	1.1818051
PPM1A	4.6098795
ERH	15.624969
EIF5	17.12967
TELO2	0.63886076
PSMB5	12.128088
YY1	10.189576
ACIN1	3.4716825
CCNB1IP1	4.3808675
APEX1	6.785986
PABPN1	6.9032435
ARHGAP5	9.343784
CINP	2.358846
SRP54	5.494866
CHD8	2.2007055
DCAF11	2.2257
PSMA6	2.9079847
EMC9	1.341986
TM9SF1	1.0652738
SEC23A	3.078737
GMPR2	3.0630994
PNN	13.917684
RABGGTA	1.2838665
PCIF1	1.9313426
GSS	2.528425
TRPC4AP	1.8828254
ABHD12	2.7590704
ADNP	3.5101037
PFDN4	5.391412
CSTF1	1.0108426
TPD52L2	3.055711
DNAJC5	2.5590801
NELFCD	3.7404826
PRPF6	4.1947556
PSMA7	23.655094
DIDO1	2.7412164
GID8	4.535292
ARFRP1	2.1330955
CDS2	2.2325695
TM9SF4	1.9372247
CRNKL1	1.4822278
POFUT1	0.54321223
NOP56	6.041286
IDH3B	4.026375
CDK5RAP1	0.9572254
TTI1	0.6855527
RPRD1B	1.5692369
PXMP4	0.7766066
CHMP4B	17.084011
CST3	30.65609
ACTR5	0.26221576
AHCY	5.64633
DNTTIP1	2.9496698
PIGU	0.79895693
ACOT8	1.03029
RBFA	1.8279772
USP14	4.9525685
VAPA	21.201529
MIB1	2.587562
RIOK3	8.101227
PSMD10	1.997358
NKAP	3.2523742
MOSPD1	0.8474135
WDR13	4.9776883
XIAP	4.925944
CCDC22	0.8835237
NAA10	6.446351
RBBP7	9.359949
SLC35A2	1.192779
PQBP1	5.4110017
EMD	5.7820506
PGK1	15.466838
MAGT1	4.935138
UBL4A	1.142996
CD99L2	0.35203493
CDK16	3.1678278
PBDC1	5.0649247
ARMCX3	6.654864
FNDC3A	4.4704413
DNAJC3	8.464158
MRPS31	2.5210328
DHRS12	0.8963659
MGRN1	2.0414324
PHKB	2.5572307
LYRM1	3.5023727
NUTF2	7.0069866
CENPT	1.2091583
LONP2	4.5200596
N4BP1	2.5158448
CTCF	3.2338357
POLR2C	3.957913
USB1	1.2306906
CYB5B	3.7557204
NME3	9.54366
PSMD7	13.177119
SETD6	1.0034598
VAC14	0.71858555
TANGO6	0.5189625
COG4	0.9678046
WDR59	1.7556145
CMC2	5.1295333
AXIN1	0.7418991
NPRL3	1.3662696
MPG	6.5844607
USP10	3.6925797
TSC2	3.76997
CLCN7	0.76709026
METRN	3.5430393
STUB1	9.58352
NUBP1	1.9386533
UBE2I	14.236798
GSPT1	14.127523
ZNF174	0.23635343
UBFD1	1.3791244
EARS2	0.37141737
HMOX2	3.0311463
DNAJA3	1.7078893
BFAR	3.149985
MAZ	2.4436743
STX4	3.3167927
CDIPT	3.2318916
BCKDK	2.0504394
