	ref_hk
CCDC47	5.792682
MED31	3.0550416
DRG2	4.2436013
FTSJ3	3.3960853
UTP6	4.3259134
PSMD11	10.640815
PEX12	0.35764465
RAB5C	9.696204
MLX	7.1534777
MRPL27	7.7083135
LRRC59	8.722482
LUC7L3	20.72307
EFTUD2	4.2316937
PRKAR1A	10.900401
YWHAE	25.065025
RANGRF	5.811243
DPH1	0.9667432
DHRS7B	1.667048
TNFAIP1	1.24856
SUPT6H	4.7357078
PHF12	2.1633003
TMEM33	4.577156
OCIAD1	16.246096
DCUN1D4	1.0391594
LAMTOR3	6.098707
UBE2D3	31.912132
ELF2	7.171826
NDUFC1	11.928048
ZNF330	6.034127
RPL34	47.19781
GRPEL1	6.1535416
CLCN3	3.219821
DHX15	8.984547
FBXW7	2.9478416
RAPGEF2	1.0337952
SNX25	0.4801713
UFSP2	3.8086412
KLF3	4.5311885
KLHL5	0.8287615
HTATIP2	2.3969457
ELP4	2.9803996
MTCH2	9.389544
HSPA8	40.9992
DNAJC4	6.6268964
ATG2A	2.2190843
OSBP	2.2801301
PUS3	2.0793936
FOXRED1	3.4058049
PPP6R3	4.535833
CCDC86	2.882426
PRPF19	9.641511
TRIM3	0.22776578
ANAPC15	9.295626
PANX1	0.7695898
RNF141	2.9859917
EIF4G2	26.310907
BIRC2	7.5744534
UBE4A	3.7935677
FBXO3	3.0299544
PDHX	2.6796734
COMMD9	5.1435566
AMBRA1	1.3745807
PTPMT1	3.9194295
CD81	6.6372747
C11orf58	26.035358
RPS13	46.77996
AIP	12.508006
NDUFS8	17.66777
GTF2H1	3.7352486
PSMD9	6.9633803
PRDM4	0.9130648
COQ5	4.0065227
CORO1C	2.8290205
MLEC	8.040401
PTGES3	31.368462
RSRC2	22.342436
METAP2	17.214664
GPN3	5.434117
VPS29	14.006541
DUSP16	0.75145364
CDK2AP1	2.472939
RFC5	4.882464
COPZ1	14.026799
RAB5B	4.101168
NUP107	5.303505
CNOT2	11.001971
CPSF6	8.652807
KRR1	11.049307
MRPL51	17.700932
NOP2	2.7570002
CHD4	14.582127
COPS7A	2.5060122
CHPT1	1.847613
USP5	3.952566
TPI1	29.099846
C12orf57	29.992981
LPCAT3	3.2582066
GOLT1B	4.0399566
PRKAB1	2.512961
CMAS	5.0017734
FGFR1OP2	13.3955145
TDP2	4.608369
RWDD1	18.813637
TMEM14C	13.778052
PAK1IP1	3.4852793
SMIM8	2.7329226
ASF1A	8.457833
SERINC1	7.678707
PPARD	0.6895637
KCTD20	4.3331146
SRSF3	31.908434
MRPL18	19.29439
FBXL4	1.9981256
ASCC3	4.552784
ACOT13	6.5304418
SMAP1	9.747245
C6orf62	5.64917
SNX3	21.406202
HBS1L	7.552003
SLC39A7	4.08427
CUTA	23.062761
FAM120B	1.5191306
PPP2R5D	3.5454652
MRPL2	6.1885047
DUSP22	1.5730472
EXOC2	1.6133525
COX7A2	33.95211
TMEM30A	4.6009393
SENP6	6.7567315
PRPF4B	13.412186
FBRSL1	1.3852975
HARS2	2.1465988
MRPS30	5.9015207
HSPA9	13.865455
MRPS27	6.319395
FAF2	3.8658485
CLINT1	9.373389
TTC1	7.9627466
MSH3	3.5326455
CCNG1	9.940324
DROSHA	1.7214147
GOLPH3	5.677568
SUB1	35.001694
RAD1	3.6953828
BRIX1	7.2971683
RAD50	3.2239914
GNPDA1	3.9813411
SKP1	34.412228
PPP2CA	13.8815975
C5orf15	4.579747
PPWD1	4.2475157
TRAPPC13	2.3301942
SEC24A	1.5845026
TXNDC15	3.412677
TTC33	2.8414419
TCERG1	9.992616
SMAD5	3.681577
CSNK1A1	17.79389
HMGXB3	2.7505193
ATP6V0E1	15.161802
BNIP1	2.1735408
ACTR8	1.8079348
TBCCD1	1.4159538
TIMMDC1	5.5550904
CRBN	7.200109
NIT2	4.556049
FAM162A	11.384352
OGG1	1.9922994
KPNA1	3.511512
UBE3A	9.33656
ARMC8	4.5305915
RNF7	17.431223
KAT2B	0.8967187
USP4	4.698025
TFG	7.8608403
TUSC2	4.3225527
NPRL2	3.3952317
NCBP2	10.39411
SNX4	4.2545085
SLC41A3	3.5917218
SCAP	2.0716174
MRPL3	11.7278385
HEMK1	2.4440825
GORASP1	0.92579913
EIF1B	19.043365
SSR3	14.714829
EIF4G1	7.225118
SPCS1	20.286373
NEK4	1.5632222
EEF1B2	41.39503
KANSL3	1.5921718
NCL	34.16237
ACTR1B	4.151905
SLC35F5	2.0087166
STAM2	1.3003218
ACVR1	0.373326
GTF3C2	1.9496899
EIF2B4	3.065384
NRBP1	5.671384
PSMD14	10.5678215
SNX17	9.853098
INO80B	0.70549953
MOGS	1.7759516
NDUFS7	16.56174
PCGF1	1.5418891
AUP1	10.343124
RTN4	14.470378
HTRA2	4.5077143
POLE4	7.063033
MRPL19	7.024307
WDR75	2.9115376
UNC50	3.253281
ELMOD3	1.315738
CCT4	25.986893
TXNDC9	6.1444197
COQ10B	6.257368
SF3B1	22.584726
MOB4	9.16465
ZNF142	0.59208095
UXS1	3.1679704
STK16	3.7522616
HDLBP	8.051714
PPP1R7	9.344415
ODC1	8.980252
NOL10	3.2287927
GORASP2	6.4655433
CEBPZ	9.19868
RAB3GAP1	4.40573
SRSF7	27.182995
COX7A2L	20.454205
PNO1	3.0212624
ORC4	4.9032454
ATF2	4.7599425
THADA	2.004537
TIA1	9.475259
PCYOX1	2.1549978
SUMO1	24.56654
NFE2L2	8.179177
MSH6	5.519677
FARSB	4.544441
SCP2	17.279615
CEP104	2.1763058
FAM20B	0.8666777
TCEANC2	1.3101251
TMEM59	19.71726
LRRC42	2.944879
MRPL37	9.094511
ICMT	1.6153505
QSOX1	1.5705185
STXBP3	3.5919971
PARK7	27.386744
SRSF4	16.615622
EDEM3	3.7444494
WDR77	5.61143
RAP1A	10.874807
SCAMP3	4.9248996
LAMTOR2	11.799951
SRM	4.760658
FBXO6	0.5641056
MAD2L2	8.599989
IVNS1ABP	7.427147
KIAA2013	1.4792117
MIIP	2.2179587
SMG7	4.7821584
UCHL5	6.218887
BCAS2	10.095401
SRSF11	26.100624
ZBTB17	1.7203219
TMEM9	3.8656573
WARS2	1.8899788
MRPS15	12.358837
EXOC8	1.0323778
GNPAT	5.4019084
TSNAX	4.918454
C1orf109	1.7598145
SDHB	10.14687
RPF1	6.509016
UAP1	3.0919573
CD46	8.52042
PRPF3	4.085766
APH1A	9.179233
EBNA1BP2	5.938469
ATP6V0B	13.587579
ERI3	5.6542892
AKR1A1	11.972611
PRDX1	26.831825
BLZF1	2.036325
TMED5	5.980813
DR1	9.03725
ABCD3	5.955497
DPH5	3.9426637
PRDX6	21.976034
DARS2	0.96809953
SYF2	20.029015
MTFR1L	2.1921985
NENF	3.4977038
RPA2	8.92019
PPP1R8	3.5265193
OSBPL9	5.3550735
TXNDC12	6.874122
RCN2	9.145498
CTSD	6.0506
STK11	1.1084087
DDX59	1.9839485
ATF6	3.5661092
FASTKD2	2.1324606
HMGN3	24.609789
RNF146	2.804613
FBXL5	5.490914
MYL12B	32.693676
RPN2	13.363756
RAB3GAP2	3.3395557
UCHL3	5.6844516
HS1BP3	0.5460139
ELL2	3.8037603
NDUFB3	20.378765
GTF3C3	3.205232
UBE2B	18.325361
KLF9	1.9751753
ITGB1BP1	7.038624
SENP5	2.8571055
CCDC92	0.9292316
RAD23B	9.310382
SET	24.737108
GLE1	2.3735538
RAB14	9.002358
FBXW2	3.9544945
PPP6C	8.992747
NDUFA8	9.025345
HDHD3	1.6771959
RBM18	4.5957146
MAPKAP1	3.0754523
INVS	1.2592252
DENND1A	0.91920227
KDSR	4.2355976
ZBTB45	0.7050436
FCF1	2.122878
NEK9	2.8134453
NPC2	6.934147
IRF2BPL	2.8986828
DLST	4.862087
SLIRP	15.35908
EIF2B2	5.028372
NRDE2	2.6366572
COQ6	1.8599803
ZNF410	1.6378974
SUPT7L	4.0524373
TMEM214	1.7259353
ATL2	2.6046267
FAM98A	1.9894161
YIPF4	8.862726
AFTPH	4.055511
LGALSL	0.3487635
CRIPT	8.036324
IDE	1.5588622
MXI1	1.740664
SMNDC1	8.701976
C10orf88	0.95268
TCTN3	3.4250321
PANK3	1.984448
PCMT1	12.790239
WDR55	2.3820856
MRPS14	8.778417
TCP1	24.346785
SNX19	1.6005149
PDZD11	5.5452456
