	ref_hk
TSG101	5.6115737
BCS1L	1.4348551
LMAN1	7.9939485
ARHGEF10L	0.20536083
EIF4G3	3.7603571
GRAMD4	0.9856224
ZNF638	7.356954
TIMM21	1.8136051
ZNF37A	1.9805903
MARK3	4.828428
SLC25A3	26.758192
TMEM131	3.505609
DLG1	2.701281
RAB7A	14.516115
BCAP29	3.9522855
SART3	2.6979306
EXOSC7	3.632903
MKRN2	1.8603318
RBM7	3.418351
PTPN23	1.2796613
MLH1	2.2787006
UNG	1.9113405
KLHL20	1.6782855
TOP2B	6.0210705
TM9SF3	5.2466283
DNAJC10	5.160086
GTF3C1	2.5530002
USP33	4.45937
SNRPA	7.577685
SIRT6	1.7720401
CAPZB	22.642725
UBE2A	8.814978
ARAF	3.200718
MCCC1	1.6070722
UBE2K	6.8426285
PIK3C3	2.5846994
PPP2R5C	10.737754
GNB1	8.611329
MLLT10	3.845853
VDAC3	8.28759
PCM1	11.287929
ITCH	4.0430107
SDF4	7.8356147
TOLLIP	3.482318
UBE2D4	1.1372254
XRCC5	16.3392
MKNK1	3.3130767
REXO1	1.6170977
SAR1A	6.9313936
CIC	1.6096658
FDFT1	7.372113
DDX1	4.467398
DNM2	4.481636
SLC35C2	2.8923
RAB21	5.2482853
SMARCA2	8.0137005
CNOT4	5.0355234
PSEN1	3.1390407
CPOX	1.3124853
DLGAP4	2.7224815
OSTM1	2.907859
EXD2	0.5818318
UBA5	2.8424659
ZNF506	2.6883683
JMJD4	0.99864346
WDR70	3.0079968
BZW1	14.226988
ME2	6.233911
MRPL22	5.8139954
GSK3B	4.0240054
XPO1	8.038536
RNF13	7.181651
TNPO1	5.047938
PLOD1	2.6871207
DIS3	3.2785163
TDRD3	1.688513
ZNF446	0.4056514
RPS5	41.969334
YTHDC1	11.142828
CHMP2B	6.0455403
PPIE	4.9649463
ZMPSTE24	2.4197931
STARD7	6.704082
NOA1	3.0840187
REST	7.156344
WBP11	7.885613
EIF3I	15.333325
TXLNA	2.3527694
NCOA1	3.6630602
RAB10	9.717389
HADHA	13.537992
CD82	5.969222
MYNN	2.6509385
PREP	1.7212523
SEH1L	2.4513338
CPNE3	6.5909214
RRN3	2.8260472
CTTN	1.1701696
CHERP	2.351369
ATG16L1	1.2841434
POMGNT1	0.91544735
CHMP5	8.301029
NFX1	3.093004
DIMT1	3.4569201
EIF2AK1	6.916511
SEPHS1	1.7519289
MRPL28	5.7887163
ITPKC	0.3618292
TMED2	11.243798
ZFAND6	8.522748
TXLNG	2.478258
HUWE1	5.883415
ZW10	0.914343
ALG9	0.6106819
ACOX3	0.7301779
PIGS	3.450306
ATXN7L3	1.2936504
PSMC5	10.623718
OGFOD1	1.857464
NOP14	2.9805894
SF3B2	15.04438
DNM1L	4.6575775
ERGIC2	6.0804024
METTL2A	1.3996568
CNOT3	2.6484797
DDX18	12.484063
KHSRP	3.771022
ANKRD10	6.4595695
CRLS1	1.8339379
ATRN	0.9545975
NSFL1C	5.6127324
ZNF343	0.23285906
MAVS	2.4219048
SNX5	11.268739
RPL6	43.05655
MAPKAPK5	2.403365
ESF1	5.4052057
ANAPC5	8.901289
TMEM230	11.681691
PEBP1	17.362362
CDIP1	2.4886503
GANAB	4.345837
RBM41	1.3066651
MLF2	10.320367
DDX24	16.279543
ZBTB25	2.5906038
NECAP1	3.7340217
DHX32	0.9458422
PAPOLA	17.430761
CCNK	5.040333
MRPS33	6.3995476
NDUFB2	21.270222
NUDC	14.195814
MAEA	3.2455604
MUL1	1.3647429
SPG21	6.025289
DNAJB11	6.809106
GNPTG	4.6491647
GOLGA3	2.6629796
MCOLN1	4.599606
GLG1	7.672007
TNRC6A	4.12566
EXOC1	3.312504
RBM27	2.0792449
PUS7	0.8781901
DLD	4.1969047
TXNL1	11.782352
FH	3.6829402
CDV3	9.44141
ALKBH5	3.98108
SPAG7	7.225824
TMEM101	2.6800945
PSME1	27.894205
PPP2R3C	4.4551306
HAUS4	2.946919
OSGEP	5.18698
RNF31	0.4457609
SCFD1	4.85501
HNRNPC	28.7738
TOX4	6.58139
TINF2	4.78271
SNAP23	9.371366
MFSD11	2.7430112
COMT	8.654754
ECHDC1	6.339461
LRRFIP2	5.0494995
SEC22C	2.611844
HDAC6	1.4864153
UPRT	1.3048197
CDC23	1.6261936
AAAS	2.4914122
CBX5	6.567155
DHPS	5.8721004
ARCN1	5.020784
PSMD5	1.9680662
NANS	6.4447823
IKZF5	1.7802216
WAC	8.831202
NUBP2	4.5243225
HIVEP1	1.9277068
BRPF3	0.88551944
MRPS18A	3.8692696
CDC5L	6.403674
SH3GLB1	11.456522
TMED1	2.9425929
RAB18	6.3491096
MZF1	1.3899783
OCEL1	2.068797
PSMD8	14.803161
HNRNPM	14.1455
NDUFB7	14.450053
TECR	11.547668
TIMM13	11.177105
POLR2E	11.722153
TRMT2A	1.9828286
RANBP1	11.596042
ZDHHC8	0.6853252
SNAP29	4.6634727
CRKL	2.4477837
LZTR1	0.8705172
SMARCB1	9.059376
BCL2L13	2.4967885
SF3A1	7.092216
SPECC1L	1.6138026
SNRPD3	12.896857
PES1	2.7606316
MAPK1	6.024935
SRRD	1.0286983
PATZ1	1.0695744
TFIP11	1.9810244
EIF3L	23.579502
MICALL1	0.55513704
POLR2F	8.176619
PICK1	0.97064644
DDX17	20.78862
TCF20	1.2377264
HSCB	2.4960833
TOMM22	11.981004
FBXO7	8.26613
POLDIP3	3.3784492
PPP6R2	3.0852132
SUN2	5.5523543
CYB5R3	7.9135203
LMF2	3.0698993
RHBDD3	0.90627134
PACSIN2	3.1070192
AP1B1	4.8228765
HMGXB4	3.3328977
CHKB	1.7621709
MCAT	0.90864086
THOC5	1.8455747
ZMAT5	2.2062125
TAB1	1.0001044
MTMR3	2.0411892
SAMM50	4.229704
TXN2	8.848816
EIF3D	17.722605
SGSM3	1.5649184
IFT27	2.5466266
RBX1	16.20654
L3MBTL2	1.5217769
RANGAP1	2.9311273
ZC3H7B	1.4986271
PHF5A	6.4153304
DESI1	3.224452
CERK	2.3397954
ZBED4	1.0113999
ABHD4	1.4628259
KHNYN	1.4591948
FKBP3	7.0835285
SDR39U1	4.750872
RBM23	5.962038
PRMT5	2.0258472
PSMC6	8.016961
GNPNAT1	1.4956425
ATP6V1D	4.689694
PIGH	2.6669333
PSMA3	9.546668
VTI1B	6.250897
TIMM9	5.306723
AHSA1	12.707273
ALKBH1	0.8840281
SNW1	8.5895405
ITPK1	2.00789
PPM1A	3.221231
ERH	16.474844
EIF5	22.452839
TELO2	1.5005863
PSMB5	8.778849
YY1	11.187967
ACIN1	7.6540523
CCNB1IP1	4.7876244
APEX1	14.545828
PABPN1	7.724073
ARHGAP5	4.3477383
CINP	3.3243957
SRP54	6.5940213
CHD8	4.2231464
DCAF11	4.35984
PSMA6	9.130213
EMC9	1.740336
TM9SF1	1.5546006
SEC23A	3.0700085
GMPR2	3.9389546
PNN	13.980135
RABGGTA	2.1350944
PCIF1	3.5772603
GSS	2.6014874
TRPC4AP	3.9325767
ABHD12	2.1224978
ADNP	3.36155
PFDN4	6.9811563
CSTF1	1.7775145
TPD52L2	4.6502886
DNAJC5	1.6478915
NELFCD	5.699625
PRPF6	6.8505297
PSMA7	25.017544
DIDO1	3.1045814
GID8	5.5754843
ARFRP1	3.195637
CDS2	3.6114972
TM9SF4	2.4790523
