	ref_hk
RANBP1	15.886931
ZDHHC8	0.771576
SNAP29	5.7501774
CRKL	2.5261557
LZTR1	0.80889595
SMARCB1	9.084459
BCL2L13	3.7176378
SF3A1	6.0755067
SPECC1L	1.1465068
SNRPD3	15.575521
PES1	4.5946617
MAPK1	5.8272004
SRRD	1.8560258
PATZ1	1.1425341
TFIP11	1.9247255
EIF3L	21.370901
MICALL1	0.5231511
POLR2F	12.249479
PICK1	1.0622342
DDX17	20.006983
TCF20	1.6858088
HSCB	2.546976
TOMM22	13.141189
FBXO7	12.905581
POLDIP3	3.6783001
PPP6R2	4.9370136
SUN2	3.6055713
CYB5R3	9.563721
LMF2	3.4192142
RHBDD3	1.691117
PACSIN2	3.7974558
AP1B1	6.223034
HMGXB4	4.901034
CHKB	1.2538464
MCAT	2.3289642
THOC5	2.5791812
ZMAT5	2.8727908
TAB1	1.2453529
MTMR3	2.6518915
SAMM50	6.584332
TXN2	11.889164
EIF3D	17.673845
SGSM3	1.1112264
IFT27	3.5039718
RBX1	20.028961
L3MBTL2	1.8851737
RANGAP1	3.1046422
ZC3H7B	2.2753413
PHF5A	8.038378
DESI1	4.1875973
CERK	2.1524677
ZBED4	1.249591
ABHD4	0.9869997
KHNYN	1.2094053
FKBP3	10.614875
SDR39U1	4.719349
RBM23	4.7180805
PRMT5	3.2821212
PSMC6	9.513361
GNPNAT1	2.3719862
ATP6V1D	5.728787
PIGH	3.3126488
PSMA3	12.455763
VTI1B	7.32283
TIMM9	7.3295107
AHSA1	10.229102
ALKBH1	1.2911311
SNW1	9.937677
ITPK1	2.4653366
PPM1A	3.807132
ERH	18.604935
EIF5	17.80496
TELO2	2.3548126
PSMB5	13.34503
YY1	10.914763
ACIN1	7.449128
CCNB1IP1	5.175091
APEX1	14.038552
PABPN1	8.785899
ARHGAP5	3.9927034
CINP	4.6496887
SRP54	6.856832
CHD8	3.5541427
DCAF11	6.3155446
PSMA6	5.6429234
EMC9	2.517907
TM9SF1	0.82746905
SEC23A	3.620023
GMPR2	4.9532714
PNN	14.91595
RABGGTA	1.9482423
PCIF1	2.6096709
GSS	4.3972125
TRPC4AP	4.399125
ABHD12	2.6097517
ADNP	3.9818966
PFDN4	8.439607
CSTF1	2.463455
TPD52L2	5.4923735
DNAJC5	2.2199557
NELFCD	6.406325
PRPF6	6.4767404
PSMA7	25.294748
DIDO1	3.6317353
GID8	5.3533845
ARFRP1	3.599289
CDS2	3.3575256
TM9SF4	2.743965
CRNKL1	2.6140451
POFUT1	1.7911326
NOP56	9.956225
IDH3B	7.8993692
CDK5RAP1	2.586956
TTI1	1.5336696
RPRD1B	2.80297
PXMP4	1.4251896
CHMP4B	6.7283874
CST3	22.5969
ACTR5	0.7328659
AHCY	9.876166
DNTTIP1	4.648772
PIGU	1.9039344
ACOT8	2.9660916
RBFA	4.1413116
USP14	7.0175276
VAPA	18.607706
MIB1	3.462405
RIOK3	6.140359
PSMD10	2.9676216
NKAP	4.944892
MOSPD1	1.9512442
WDR13	3.60609
XIAP	3.7466173
CCDC22	2.0730433
NAA10	8.506414
RBBP7	9.808435
SLC35A2	1.5725453
PQBP1	7.9268885
EMD	8.06425
PGK1	20.687513
MAGT1	4.4209905
UBL4A	2.7748816
CD99L2	1.5072423
CDK16	3.320796
PBDC1	4.585671
ARMCX3	6.617127
FNDC3A	5.3982325
DNAJC3	6.352264
MRPS31	4.8917265
DHRS12	1.0243722
MGRN1	3.4330847
PHKB	5.3617125
LYRM1	2.662435
NUTF2	12.001039
CENPT	3.2434752
LONP2	7.234427
N4BP1	2.3211396
CTCF	4.888898
POLR2C	6.233065
USB1	2.6713417
CYB5B	5.6216054
NME3	5.9175553
PSMD7	12.350606
SETD6	1.0775967
VAC14	2.1449358
TANGO6	2.1870937
COG4	2.9937065
WDR59	3.3854551
CMC2	6.5350876
AXIN1	1.0342407
NPRL3	4.19455
MPG	8.999719
USP10	5.686549
TSC2	2.509419
CLCN7	1.8521038
METRN	0.5392525
STUB1	7.97012
NUBP1	3.9314334
UBE2I	16.196001
GSPT1	7.75863
ZNF174	0.68314534
UBFD1	1.4752074
EARS2	0.94166666
HMOX2	5.1318374
DNAJA3	2.9693224
BFAR	5.191495
MAZ	6.2717733
STX4	4.3714547
CDIPT	3.9698336
BCKDK	4.7429743
KAT8	3.8925369
RNF40	2.9286098
AAGAB	2.4750016
LACTB	2.929557
TRIP4	2.0580757
MTFMT	1.6929033
RAB11A	12.717321
TMEM87A	4.807841
DTWD1	3.3766377
GABPB1	3.8117256
DNAJC17	2.3197799
EIF3J	11.35795
SPG11	4.316093
VPS18	0.8456692
BLOC1S6	4.6609473
ZDHHC2	1.33236
BRF2	1.185617
ZFAND1	4.620379
NBN	4.6919775
UBE2W	2.2050793
RAB2A	12.887472
EIF3E	25.223133
EMC2	3.3233116
ARMC1	4.333284
CHRAC1	4.945837
INTS10	6.066893
DCTN6	4.479815
R3HCC1	3.0415642
GSR	2.69405
PPP2CB	3.372915
ERICH1	5.7295823
NUCB1	10.6638975
ECH1	13.147008
HNRNPL	6.0056915
NFKBIB	2.9803567
SNRNP70	15.1102
CLPTM1	4.2415366
PPP1R37	0.8020136
PIH1D1	9.244746
ERCC2	1.3771913
PLEKHJ1	7.994536
OAZ1	32.508385
TRMT1	3.9481616
STX10	5.241501
PTOV1	3.1513216
SGTA	3.912389
C19orf53	18.295881
TIMM44	4.1468782
VRK3	4.061428
FAM32A	6.987283
AKAP8	2.3457496
ILVBL	2.8339086
ZNF419	0.45185864
POP4	4.5541224
URI1	3.9559782
PDCD5	10.971451
TIMM50	6.0518904
GPI	8.617108
PLD3	11.117868
TBCB	9.595673
POLR2I	10.657881
HNRNPUL1	9.112378
FZR1	1.482401
PLIN3	5.7079325
MRPL4	9.446412
ETFB	12.377055
BABAM1	6.9063745
TYK2	2.58656
CDC37	14.630798
NAPA	8.248258
GRWD1	3.1414914
TMEM205	5.5622325
BCAT2	3.5627859
PPP2R1A	10.267773
WDR83OS	17.818098
GCDH	4.507218
DNASE2	2.005832
LENG1	2.4403102
PRPF31	6.6112466
TFPT	2.9544098
COPE	18.138733
DDX49	4.1400595
ARMC6	3.3861926
TMEM147	10.508806
USF2	4.263434
KXD1	8.080204
FKBP8	16.670038
SUGP1	1.561543
GSK3A	1.5000216
ZNF574	1.2069699
GTPBP10	1.8176554
PMPCB	7.9606943
DNAJC2	7.16921
NAMPT	12.336813
HBP1	4.147709
BRAT1	2.34316
SSBP1	16.156393
HIBADH	5.7932897
TAX1BP1	13.325403
CHCHD2	29.021757
PDAP1	10.570414
PTCD1	0.5488528
ZKSCAN1	7.351722
EIF3B	5.3546987
RBM28	3.5733514
LSM5	13.876378
C1GALT1	4.9500933
PLOD3	2.4674928
RPA3	11.131547
ZNHIT1	14.613729
TMEM106B	3.1581724
CHCHD3	9.598946
PSMA2	9.508658
MRPL32	6.916558
COA1	9.120226
URGCP	1.0967604
TMEM248	3.873979
POLD2	8.246911
BCL7B	3.2097003
YKT6	2.36128
EIF4H	12.597007
NMRK1	3.6466289
SEC61B	21.921286
CDC37L1	2.9640486
PLGRKT	4.1129837
CREB3	2.1758661
RGP1	1.4647181
EDF1	25.551214
BAG1	9.466997
RAPGEF1	3.6811802
UBE2R2	6.690526
ZFAND5	11.101473
HPS1	7.539763
EIF3A	15.787926
MAPK8	3.3975985
SEC23IP	2.9509025
ATE1	3.482507
NSMCE4A	4.404698
PLEKHA1	2.9997835
MICU1	6.4433312
FBXW4	1.5308404
TNKS2	4.1303754
GBF1	3.243761
FBXL15	3.7040453
CUEDC2	7.1980014
ACBD5	2.346724
LHPP	3.1525197
GTPBP4	5.965531
BCCIP	7.125425
MTPAP	1.7008227
PITRM1	1.8905239
GLRX3	8.726526
XPNPEP1	3.3550959
SHOC2	5.527004
TFAM	7.201701
CUL2	2.6433928
CCNY	5.1145005
PPIF	7.0041313
NUFIP2	6.519378
UBTF	5.400371
PSMD3	7.852094
CASC3	3.3473191
RAD51C	5.340502
TUBD1	1.5001478
KPNB1	13.416044
GOSR2	2.8133028
PNPO	2.2598193
RPS6KB1	2.779889
CAMTA2	1.0329452
MED13	5.226583
PFN1	34.226967
RNF167	7.889009
SLC25A11	7.843985
C1QBP	15.459842
BLMH	4.0897107
CPD	2.4380507
GOSR1	4.398029
CCDC47	6.1362514
MED31	3.0221002
DRG2	3.5389526
FTSJ3	2.395446
UTP6	3.7838192
PSMD11	8.848329
PEX12	0.28261614
RAB5C	11.03565
MLX	5.739519
MRPL27	9.51875
LRRC59	8.1557455
LUC7L3	15.487884
EFTUD2	4.164271
PRKAR1A	11.107862
YWHAE	20.546507
RANGRF	4.8328357
DPH1	0.60042185
