	ref_hk
POLDIP3	2.1896052
PPP6R2	3.0828037
SUN2	5.3094406
CYB5R3	10.285404
LMF2	2.675017
RHBDD3	1.0073876
PACSIN2	4.9369297
AP1B1	3.2361746
HMGXB4	2.616818
CHKB	0.8322401
MCAT	1.032511
THOC5	1.0607834
ZMAT5	2.0048776
TAB1	0.7470377
MTMR3	2.4970071
SAMM50	2.9409485
TXN2	6.240002
EIF3D	9.237618
SGSM3	1.7236125
IFT27	2.3285873
RBX1	15.452704
L3MBTL2	1.1032343
RANGAP1	1.3051324
ZC3H7B	1.4669325
PHF5A	3.6865249
DESI1	3.6716318
CERK	1.3512492
ZBED4	0.93279654
ABHD4	0.7251351
KHNYN	1.2150083
FKBP3	4.7287736
SDR39U1	2.4619596
RBM23	3.7259557
PRMT5	1.2211041
PSMC6	5.8415976
GNPNAT1	1.0356128
ATP6V1D	5.745798
PIGH	1.7302991
PSMA3	9.690678
VTI1B	5.881882
TIMM9	3.3700225
AHSA1	5.3267956
ALKBH1	0.6433133
SNW1	5.167414
ITPK1	2.888576
PPM1A	2.6952126
ERH	14.305998
EIF5	14.245877
TELO2	1.0155811
PSMB5	8.927515
YY1	7.612978
ACIN1	4.377862
CCNB1IP1	3.0402813
APEX1	8.842583
PABPN1	4.98292
ARHGAP5	3.7268877
CINP	2.684358
SRP54	4.9145007
CHD8	2.3853886
DCAF11	2.1987154
PSMA6	5.756982
EMC9	1.1379391
TM9SF1	1.1654078
SEC23A	3.3099506
GMPR2	3.1965716
PNN	7.2575126
RABGGTA	1.8301672
PCIF1	2.295318
GSS	2.3518322
TRPC4AP	3.5386126
ABHD12	4.3276076
ADNP	3.2792242
PFDN4	4.235533
CSTF1	1.1851281
TPD52L2	3.3637776
DNAJC5	2.729774
NELFCD	2.832822
PRPF6	4.920077
PSMA7	21.599115
DIDO1	2.2881453
GID8	3.487088
ARFRP1	2.1948853
CDS2	3.1430302
TM9SF4	2.2977219
CRNKL1	1.5593253
POFUT1	0.8757679
NOP56	4.5086946
IDH3B	4.300202
CDK5RAP1	1.5840503
TTI1	0.71872264
RPRD1B	2.1217048
PXMP4	1.8515923
CHMP4B	8.013156
CST3	28.017275
ACTR5	0.4232702
AHCY	3.6525967
DNTTIP1	3.0848432
PIGU	1.2105697
ACOT8	1.6314774
RBFA	1.7381208
USP14	4.2442193
VAPA	18.160793
MIB1	1.9949026
RIOK3	5.612389
PSMD10	2.4782534
NKAP	3.4707184
MOSPD1	1.1638443
WDR13	4.142634
XIAP	4.381218
CCDC22	1.3649452
NAA10	5.2060795
RBBP7	4.544137
SLC35A2	1.4456652
PQBP1	4.9840097
EMD	5.430334
PGK1	15.910313
MAGT1	4.0010023
UBL4A	1.4123967
CD99L2	1.1276909
CDK16	2.2619421
PBDC1	4.442328
ARMCX3	4.5000534
FNDC3A	6.0217857
DNAJC3	7.8249717
MRPS31	2.9935
DHRS12	1.0972091
MGRN1	3.2123475
PHKB	3.881769
LYRM1	2.2822685
NUTF2	6.0482707
CENPT	1.4093009
LONP2	4.2068505
N4BP1	3.5540352
CTCF	2.8345258
POLR2C	4.5333405
USB1	1.8497292
CYB5B	4.2581825
NME3	6.886995
PSMD7	7.9711742
SETD6	0.62527275
VAC14	1.8825089
TANGO6	1.0594761
COG4	1.6363738
WDR59	1.5053729
CMC2	4.847443
AXIN1	0.97589403
NPRL3	1.6822784
MPG	5.3031373
USP10	3.1376457
TSC2	1.7129328
CLCN7	1.8529909
METRN	1.254109
STUB1	7.7619467
NUBP1	2.655571
UBE2I	9.914084
GSPT1	7.5443273
ZNF174	0.3717357
UBFD1	0.92820036
EARS2	0.5338576
HMOX2	4.983563
DNAJA3	1.1688092
BFAR	5.079724
MAZ	3.6489625
STX4	4.548777
CDIPT	3.7022111
BCKDK	3.3652098
KAT8	4.0523987
RNF40	1.5757656
AAGAB	1.5612946
LACTB	5.308995
TRIP4	1.4707204
MTFMT	1.1445436
RAB11A	10.697994
TMEM87A	6.972288
DTWD1	2.2715478
GABPB1	3.8004315
DNAJC17	1.7192947
EIF3J	6.286192
SPG11	3.894386
VPS18	1.0429002
BLOC1S6	3.8125203
ZDHHC2	1.8127041
BRF2	0.6433056
ZFAND1	3.6285682
NBN	3.4206
UBE2W	2.4030063
RAB2A	12.963725
EIF3E	18.402346
EMC2	3.736476
ARMC1	2.159694
CHRAC1	2.7768087
INTS10	3.6005595
DCTN6	4.6571436
R3HCC1	1.8139333
GSR	2.1379304
PPP2CB	4.378836
ERICH1	4.4897957
NUCB1	11.017523
ECH1	10.972002
HNRNPL	4.2832956
NFKBIB	2.3878222
SNRNP70	7.7344837
CLPTM1	3.6984093
PPP1R37	0.8792423
PIH1D1	3.9697723
ERCC2	0.6349546
PLEKHJ1	3.7209883
OAZ1	31.323004
TRMT1	2.2972813
STX10	4.981808
PTOV1	4.3741856
SGTA	2.1896622
C19orf53	14.425398
TIMM44	1.9707338
VRK3	2.0937748
FAM32A	4.5985746
AKAP8	1.687969
ILVBL	2.1341193
ZNF419	0.2956866
POP4	3.0391674
URI1	3.3106246
PDCD5	7.8094873
TIMM50	2.8902135
GPI	5.860604
PLD3	12.985739
TBCB	8.079769
POLR2I	7.8256903
HNRNPUL1	7.125842
FZR1	1.0745865
PLIN3	4.1336927
MRPL4	4.5736794
ETFB	7.347475
BABAM1	3.5628626
TYK2	1.7701837
CDC37	12.394742
NAPA	7.333815
GRWD1	1.3832817
TMEM205	5.726776
BCAT2	2.408736
PPP2R1A	7.5784373
WDR83OS	13.925479
GCDH	1.4025786
DNASE2	5.607022
LENG1	2.1111093
PRPF31	3.468349
TFPT	3.3712084
COPE	13.764278
DDX49	1.9703317
ARMC6	1.1928204
TMEM147	9.468364
USF2	5.1178412
KXD1	4.8400345
FKBP8	10.557625
SUGP1	1.0410718
GSK3A	1.7055175
ZNF574	0.6379727
GTPBP10	1.0903007
PMPCB	4.266989
DNAJC2	3.3012555
NAMPT	14.997907
HBP1	4.1302743
BRAT1	1.6268069
SSBP1	11.525909
HIBADH	2.7499778
TAX1BP1	13.669763
CHCHD2	25.201584
PDAP1	6.43159
PTCD1	1.7071453
ZKSCAN1	3.4494789
EIF3B	3.6900928
RBM28	1.7210839
LSM5	8.048385
C1GALT1	2.8931766
PLOD3	2.6363943
RPA3	5.48691
ZNHIT1	10.623643
TMEM106B	3.4328418
CHCHD3	5.8346076
PSMA2	5.970399
MRPL32	4.8058686
COA1	3.9702992
URGCP	0.9347781
TMEM248	5.4747467
POLD2	3.3485918
BCL7B	3.7372642
YKT6	1.9122611
EIF4H	8.063314
NMRK1	2.8701417
SEC61B	20.281235
CDC37L1	1.7710239
PLGRKT	2.963129
CREB3	2.432851
RGP1	1.1299744
EDF1	20.46243
BAG1	7.670812
RAPGEF1	5.2852182
UBE2R2	6.6086226
ZFAND5	14.276949
HPS1	4.2747808
EIF3A	11.552859
MAPK8	2.7604992
SEC23IP	2.1185694
ATE1	2.0414412
NSMCE4A	2.5875127
PLEKHA1	2.7365613
MICU1	3.8054254
FBXW4	2.1469827
TNKS2	4.063198
GBF1	2.5530176
FBXL15	3.6260908
CUEDC2	4.1845984
ACBD5	1.8790087
LHPP	1.5279162
GTPBP4	3.0288472
BCCIP	3.6655092
MTPAP	1.0528022
PITRM1	1.4523233
GLRX3	4.7626553
XPNPEP1	1.9693887
SHOC2	5.140592
TFAM	3.0953956
CUL2	2.255705
CCNY	3.9591887
PPIF	3.5717573
NUFIP2	5.697961
UBTF	2.554153
PSMD3	4.7903194
CASC3	2.718282
RAD51C	1.8339909
TUBD1	0.8091963
KPNB1	7.7421684
GOSR2	1.6040395
PNPO	0.8684669
RPS6KB1	1.8874431
CAMTA2	1.0764613
MED13	4.4439692
PFN1	33.080376
RNF167	4.921782
SLC25A11	4.785884
C1QBP	9.109421
BLMH	1.4749324
CPD	3.7154388
GOSR1	3.356744
CCDC47	6.0714107
MED31	2.7775202
DRG2	1.952272
FTSJ3	1.5181178
UTP6	2.1599164
PSMD11	5.7162986
PEX12	0.19489522
RAB5C	9.606646
MLX	4.7948895
MRPL27	5.7865167
LRRC59	4.6443624
LUC7L3	9.345101
EFTUD2	2.3771992
PRKAR1A	11.0732
YWHAE	14.537977
RANGRF	2.564441
DPH1	0.6235523
DHRS7B	2.2570224
TNFAIP1	1.4186676
SUPT6H	3.6069527
PHF12	1.4395604
TMEM33	4.7708707
OCIAD1	10.406007
DCUN1D4	1.2515686
LAMTOR3	4.525112
UBE2D3	20.13435
ELF2	5.4342027
NDUFC1	11.216738
ZNF330	3.523817
RPL34	40.50038
GRPEL1	3.7450027
CLCN3	2.5687015
DHX15	4.6970234
FBXW7	3.1888456
RAPGEF2	3.024015
SNX25	2.8898118
UFSP2	2.3030531
KLF3	4.9566145
KLHL5	1.3501846
HTATIP2	4.4756465
ELP4	1.4592676
MTCH2	5.379937
HSPA8	22.476965
DNAJC4	4.029594
ATG2A	1.47602
OSBP	1.9247143
PUS3	0.88055557
FOXRED1	1.0175122
PPP6R3	4.6954737
