	ref_hk
GOLGA3	2.4604874
MCOLN1	1.6663456
GLG1	7.6285515
TNRC6A	3.164982
EXOC1	2.348444
RBM27	1.755486
PUS7	0.27167457
DLD	2.7511053
TXNL1	5.127027
FH	1.338661
CDV3	11.663497
ALKBH5	3.3452709
SPAG7	4.2651772
TMEM101	1.4651556
PSME1	19.735662
PPP2R3C	3.271404
HAUS4	1.0136166
OSGEP	2.1429954
RNF31	0.32327983
SCFD1	3.2943711
HNRNPC	17.249273
TOX4	4.8916216
TINF2	3.1309304
SNAP23	4.937325
MFSD11	1.9857321
COMT	5.222449
ECHDC1	3.8071327
LRRFIP2	3.3121853
SEC22C	1.7957939
HDAC6	0.8624307
UPRT	0.7006902
CDC23	0.6959515
AAAS	0.81389385
CBX5	2.2217033
DHPS	2.93869
ARCN1	3.5037425
PSMD5	1.1637517
NANS	2.8694105
IKZF5	1.7962459
WAC	8.953773
NUBP2	2.735711
HIVEP1	1.6061153
BRPF3	0.7399909
MRPS18A	1.3678795
CDC5L	4.188269
SH3GLB1	8.231641
TMED1	1.2786791
RAB18	4.744049
MZF1	0.95262355
OCEL1	1.4407248
PSMD8	8.51645
HNRNPM	12.627214
NDUFB7	9.80295
TECR	5.6671863
TIMM13	4.5574245
POLR2E	5.1844783
TRMT2A	1.1953448
RANBP1	4.976143
ZDHHC8	0.5321506
SNAP29	3.0393536
CRKL	1.6901356
LZTR1	0.6791758
SMARCB1	3.5218277
BCL2L13	2.1140378
SF3A1	5.1544657
SPECC1L	0.64645636
SNRPD3	6.459731
PES1	1.2712799
MAPK1	7.0064597
SRRD	1.084837
PATZ1	0.96054566
TFIP11	1.6075513
EIF3L	15.135074
MICALL1	0.45152152
POLR2F	3.886036
PICK1	0.8899179
DDX17	16.757145
TCF20	1.3536421
HSCB	1.175347
TOMM22	6.545958
FBXO7	7.2460127
POLDIP3	2.2921822
PPP6R2	2.639798
SUN2	8.576984
CYB5R3	3.5783503
LMF2	2.1057847
RHBDD3	0.40386412
PACSIN2	2.266399
AP1B1	2.6681495
HMGXB4	2.4788964
CHKB	0.9349401
MCAT	0.39683264
THOC5	1.3958888
ZMAT5	1.3058561
TAB1	0.66610545
MTMR3	2.547174
SAMM50	2.1271305
TXN2	4.592856
EIF3D	10.477443
SGSM3	0.7272792
IFT27	0.8270364
RBX1	10.150547
L3MBTL2	1.0175405
RANGAP1	1.4841557
ZC3H7B	0.9513626
PHF5A	2.6724143
DESI1	1.8797768
CERK	2.6460948
ZBED4	1.1745056
ABHD4	0.4184141
KHNYN	1.3870867
FKBP3	3.0709703
SDR39U1	1.90314
RBM23	4.723333
PRMT5	0.6239944
PSMC6	4.429857
GNPNAT1	0.61916375
ATP6V1D	2.7208912
PIGH	1.3002596
PSMA3	5.1383
VTI1B	4.4151835
TIMM9	2.1907084
AHSA1	2.842198
ALKBH1	0.3936855
SNW1	5.8512087
ITPK1	2.3799136
PPM1A	3.8626263
ERH	8.983767
EIF5	13.613404
TELO2	0.765758
PSMB5	1.9534489
YY1	9.615287
ACIN1	5.803058
CCNB1IP1	1.7688044
APEX1	6.6046076
PABPN1	6.874617
ARHGAP5	2.0873408
CINP	1.8539339
SRP54	2.9692998
CHD8	4.3831196
DCAF11	3.0007906
PSMA6	2.7574453
EMC9	0.5381048
TM9SF1	0.33232307
SEC23A	2.1625998
GMPR2	2.4765964
PNN	11.733148
RABGGTA	1.1783981
PCIF1	4.0282516
GSS	1.3314121
TRPC4AP	2.7377818
ABHD12	1.1743202
ADNP	2.7748785
PFDN4	3.2211802
CSTF1	0.91501004
TPD52L2	3.2090127
DNAJC5	2.3373942
NELFCD	2.9389842
PRPF6	4.390892
PSMA7	15.853567
DIDO1	3.226223
GID8	3.9825628
ARFRP1	1.7913026
CDS2	3.3908365
TM9SF4	1.8505572
CRNKL1	2.0860562
POFUT1	0.6601844
NOP56	4.044194
IDH3B	4.2508917
CDK5RAP1	1.7957555
TTI1	0.5587554
RPRD1B	1.4265915
PXMP4	0.4980437
CHMP4B	5.43613
CST3	14.904142
ACTR5	0.52710766
AHCY	1.5917957
DNTTIP1	1.9355892
PIGU	0.32443425
ACOT8	1.2688893
RBFA	1.0275679
USP14	3.238698
VAPA	12.552653
MIB1	1.4215724
