	ref_hk
ANKRD10	9.984789
CRLS1	2.370312
ATRN	9.826359
NSFL1C	3.7235126
ZNF343	0.8690236
MAVS	2.441605
SNX5	1.8771765
RPL6	9.602026
MAPKAPK5	4.3609114
ESF1	6.302278
ANAPC5	6.656025
TMEM230	5.8970265
PEBP1	16.432716
CDIP1	3.5499108
GANAB	2.5533564
RBM41	3.1317036
MLF2	4.7102327
DDX24	11.356738
ZBTB25	3.3061535
NECAP1	3.7973685
DHX32	5.53399
PAPOLA	9.036331
CCNK	2.9956186
MRPS33	1.5515188
NDUFB2	6.210938
NUDC	4.868932
MAEA	2.42128
MUL1	0.9338696
SPG21	2.3294632
DNAJB11	1.4886156
GNPTG	2.8880513
GOLGA3	4.787099
MCOLN1	2.113064
GLG1	14.547316
TNRC6A	28.061485
EXOC1	8.140495
RBM27	5.8818054
PUS7	1.9907067
DLD	4.261489
TXNL1	8.305689
FH	2.397687
CDV3	1.62237
ALKBH5	4.2355556
SPAG7	3.2585545
TMEM101	0.70050025
PSME1	1.8428221
PPP2R3C	4.125699
HAUS4	0.962835
OSGEP	3.9473689
RNF31	1.0124747
SCFD1	8.742409
HNRNPC	18.392195
TOX4	4.1687703
TINF2	0.8241351
SNAP23	3.0637817
MFSD11	10.170819
COMT	5.155858
ECHDC1	4.108296
LRRFIP2	11.237836
SEC22C	2.549663
HDAC6	2.940841
UPRT	1.3302002
CDC23	1.6459734
AAAS	1.1755015
CBX5	5.8674912
DHPS	3.5069962
ARCN1	2.0018032
PSMD5	3.793232
NANS	2.069456
IKZF5	1.1793942
WAC	16.601614
NUBP2	1.5832253
HIVEP1	5.915954
BRPF3	0.71085894
MRPS18A	0.968531
CDC5L	2.888613
SH3GLB1	7.05534
TMED1	0.5280067
RAB18	7.2818985
MZF1	4.211048
OCEL1	0.8515731
PSMD8	3.8977034
HNRNPM	10.183
NDUFB7	4.25166
TECR	6.8653617
TIMM13	2.260566
POLR2E	2.8159013
TRMT2A	0.73055404
RANBP1	3.4676907
ZDHHC8	1.5330137
SNAP29	1.8243095
CRKL	1.8575137
LZTR1	1.6080561
SMARCB1	4.0473914
BCL2L13	14.945803
SF3A1	1.2821113
SPECC1L	7.487152
SNRPD3	2.2581074
PES1	0.9765217
MAPK1	7.493184
SRRD	0.53677213
PATZ1	0.9796398
TFIP11	1.3042848
EIF3L	3.2699165
MICALL1	0.4616944
POLR2F	3.8248324
PICK1	2.0001113
DDX17	28.941051
TCF20	8.288536
HSCB	1.6225698
TOMM22	1.3112499
FBXO7	3.1206906
POLDIP3	2.3012178
PPP6R2	12.273222
SUN2	1.8279406
CYB5R3	2.6839435
LMF2	1.3324318
RHBDD3	2.0687997
PACSIN2	5.4512877
AP1B1	4.78461
HMGXB4	4.8103476
CHKB	4.2712545
MCAT	0.5599526
THOC5	1.4306602
ZMAT5	0.85730344
TAB1	4.8285847
MTMR3	8.031094
SAMM50	1.7111757
TXN2	3.3516681
EIF3D	2.7656476
SGSM3	3.057281
IFT27	2.430665
RBX1	6.0961204
L3MBTL2	1.238965
RANGAP1	2.0136857
ZC3H7B	3.202528
PHF5A	1.0116307
DESI1	1.7690434
CERK	2.1887264
ZBED4	3.3544943
ABHD4	0.4514953
KHNYN	0.33230045
FKBP3	4.490928
SDR39U1	2.268146
RBM23	5.2586994
PRMT5	0.6588834
PSMC6	6.075736
GNPNAT1	0.93142945
ATP6V1D	5.8901515
PIGH	2.354568
PSMA3	5.938419
VTI1B	2.8155224
TIMM9	2.165338
AHSA1	2.676685
ALKBH1	1.7160101
SNW1	4.5393405
ITPK1	4.1321955
PPM1A	5.571372
ERH	5.924075
EIF5	6.6318207
TELO2	0.93897086
PSMB5	3.2487621
YY1	5.0422297
ACIN1	6.58803
CCNB1IP1	1.1704234
APEX1	2.7502494
PABPN1	9.012493
ARHGAP5	12.458939
CINP	1.3475311
SRP54	6.383958
CHD8	4.392907
DCAF11	1.7077905
PSMA6	4.070361
EMC9	2.0011096
TM9SF1	0.84289926
SEC23A	6.957916
GMPR2	1.1552658
PNN	13.256473
RABGGTA	0.5787404
PCIF1	0.8525522
GSS	2.126139
TRPC4AP	8.850232
ABHD12	4.9569983
ADNP	11.003758
PFDN4	1.8380165
CSTF1	0.8796742
TPD52L2	2.860389
DNAJC5	5.5134478
NELFCD	3.3884773
PRPF6	5.958087
PSMA7	5.925467
DIDO1	5.38087
GID8	2.4916549
ARFRP1	1.5076456
CDS2	6.7826476
TM9SF4	4.6833224
CRNKL1	1.3451115
POFUT1	1.055555
NOP56	2.4350963
IDH3B	2.16504
CDK5RAP1	4.0208406
TTI1	1.7643982
RPRD1B	3.8877296
PXMP4	0.99320084
CHMP4B	2.243804
CST3	4.5435524
ACTR5	0.72079325
AHCY	0.95067
DNTTIP1	2.0003242
PIGU	5.3739443
ACOT8	1.9569316
RBFA	1.8206102
USP14	7.468551
VAPA	10.360072
MIB1	8.659592
RIOK3	6.5766535
PSMD10	0.7877213
NKAP	2.4447143
MOSPD1	0.7555384
WDR13	2.1518552
XIAP	5.711906
CCDC22	0.763576
NAA10	1.822504
RBBP7	2.9056017
SLC35A2	0.29484153
PQBP1	2.2574253
EMD	2.0036123
PGK1	15.301252
MAGT1	1.44903
UBL4A	0.6503465
CD99L2	4.106717
CDK16	1.5514779
PBDC1	0.8424493
ARMCX3	2.9475117
FNDC3A	15.119779
DNAJC3	4.522542
MRPS31	4.841034
DHRS12	2.083864
MGRN1	5.058998
PHKB	10.37309
LYRM1	2.6142256
NUTF2	1.2479079
CENPT	1.8659072
LONP2	12.071724
N4BP1	4.50114
CTCF	3.9637978
POLR2C	2.8314784
USB1	0.67869925
CYB5B	3.7114594
NME3	6.5397224
PSMD7	4.0878444
SETD6	0.83908755
VAC14	2.179369
TANGO6	6.5328765
COG4	2.772862
WDR59	9.077107
CMC2	4.645217
AXIN1	1.0654862
NPRL3	7.83223
MPG	2.2119853
USP10	6.489065
TSC2	6.4073715
CLCN7	3.346956
METRN	2.3707662
STUB1	4.081951
NUBP1	2.0843759
UBE2I	3.462911
GSPT1	5.9673724
ZNF174	0.42049044
UBFD1	1.1232905
EARS2	0.7472651
HMOX2	3.1997533
DNAJA3	2.6809793
BFAR	2.0759091
MAZ	2.9839122
STX4	0.7438212
CDIPT	2.7408016
BCKDK	0.73072684
KAT8	2.2962947
RNF40	2.0392256
AAGAB	4.468335
LACTB	1.1482394
TRIP4	2.9082868
MTFMT	2.946693
RAB11A	20.055431
TMEM87A	6.1738477
DTWD1	5.0776076
GABPB1	2.3516085
DNAJC17	3.6540115
EIF3J	4.197575
SPG11	8.73868
VPS18	0.55361396
BLOC1S6	3.1225789
ZDHHC2	10.553536
BRF2	0.45503733
ZFAND1	3.2628567
NBN	2.802982
UBE2W	7.6554904
RAB2A	12.035478
EIF3E	6.0737157
EMC2	4.869764
ARMC1	2.931099
CHRAC1	0.5203462
INTS10	8.80601
DCTN6	2.014229
R3HCC1	1.6843445
GSR	2.2762125
PPP2CB	4.2330284
ERICH1	3.372267
NUCB1	2.8095765
ECH1	1.7437847
HNRNPL	6.5472345
NFKBIB	0.90783846
SNRNP70	10.2099085
CLPTM1	3.3771434
PPP1R37	2.2603164
PIH1D1	2.313375
ERCC2	1.0778512
PLEKHJ1	1.3401734
OAZ1	10.753056
TRMT1	0.9479459
STX10	1.8012931
PTOV1	4.944321
SGTA	2.2958722
C19orf53	2.549861
TIMM44	3.413921
VRK3	3.8493502
FAM32A	1.289674
AKAP8	2.5451977
ILVBL	2.1029456
ZNF419	0.46084508
POP4	0.880801
URI1	11.355887
PDCD5	3.7242587
TIMM50	1.1429454
GPI	18.562916
PLD3	10.939798
TBCB	3.4913769
POLR2I	2.4327557
HNRNPUL1	3.9329693
FZR1	1.7042378
PLIN3	0.31592843
MRPL4	2.2052271
ETFB	2.794767
BABAM1	2.6436567
TYK2	1.412327
CDC37	6.7789464
NAPA	6.4489927
GRWD1	0.48424023
TMEM205	2.0100937
BCAT2	2.4621205
PPP2R1A	5.3708434
WDR83OS	2.2868042
GCDH	1.4241126
DNASE2	0.6930882
LENG1	0.5773748
PRPF31	2.1585822
TFPT	0.7226595
COPE	3.9253902
DDX49	1.3658787
ARMC6	0.8503662
TMEM147	2.5101075
USF2	2.9032323
KXD1	1.5447475
FKBP8	4.849543
SUGP1	1.9658301
GSK3A	1.5670301
ZNF574	0.5225785
GTPBP10	3.1099749
PMPCB	4.042212
DNAJC2	3.2192886
NAMPT	4.2985454
HBP1	4.8742113
BRAT1	1.6152533
SSBP1	6.1390567
HIBADH	11.724836
TAX1BP1	16.499197
CHCHD2	11.276208
PDAP1	3.8025258
PTCD1	1.0582173
ZKSCAN1	7.1365824
EIF3B	3.928143
RBM28	5.0329266
LSM5	3.8297744
C1GALT1	5.028511
PLOD3	1.0610418
RPA3	4.01313
ZNHIT1	1.9353132
TMEM106B	5.649637
CHCHD3	13.137118
PSMA2	2.7632384
MRPL32	1.3546365
COA1	10.600259
URGCP	7.561762
TMEM248	2.992299
POLD2	2.483149
BCL7B	1.3531008
YKT6	0.83855397
EIF4H	4.504593
NMRK1	1.8114347
SEC61B	3.4376585
CDC37L1	3.0937757
PLGRKT	2.33426
CREB3	1.1645247
RGP1	1.7869215
EDF1	6.371121
BAG1	2.8588843
RAPGEF1	6.9879637
UBE2R2	9.911921
ZFAND5	4.798017
HPS1	1.1669104
EIF3A	5.1172533
MAPK8	19.468414
SEC23IP	3.6895647
ATE1	13.612376
NSMCE4A	1.7878433
PLEKHA1	5.8016953
MICU1	10.222883
FBXW4	7.046346
TNKS2	8.203251
GBF1	11.2641735
FBXL15	2.241456
CUEDC2	2.984992
ACBD5	3.6438444
LHPP	3.1074407
GTPBP4	2.0065477
BCCIP	4.2011886
MTPAP	1.5632069
PITRM1	2.3158953
GLRX3	3.655774
XPNPEP1	2.5809758
SHOC2	5.492159
TFAM	1.6134808
CUL2	3.509777
CCNY	14.429403
PPIF	0.5408261
NUFIP2	6.1216455
UBTF	2.6301458
PSMD3	3.2772396
CASC3	4.7102566
RAD51C	2.2914965
TUBD1	1.7576568
KPNB1	7.832931
GOSR2	4.536169
PNPO	0.355704
RPS6KB1	4.0618443
CAMTA2	2.164541
MED13	12.402395
PFN1	2.4582117
RNF167	2.7699535
SLC25A11	2.0637689
C1QBP	2.8982265
BLMH	1.9087111
CPD	7.5241485
GOSR1	5.941604
CCDC47	4.238472
MED31	2.2566643
DRG2	1.1212463
FTSJ3	0.5138475
UTP6	2.3687482
PSMD11	4.5907173
PEX12	0.13546085
RAB5C	2.5926635
MLX	1.5818353
MRPL27	2.1707652
LRRC59	0.9500238
LUC7L3	30.771866
EFTUD2	2.4873648
PRKAR1A	6.0371304
YWHAE	11.246088
RANGRF	1.6280794
DPH1	1.2177944
DHRS7B	3.4737613
TNFAIP1	1.3806654
SUPT6H	4.2322946
PHF12	2.9707954
TMEM33	2.3266013
OCIAD1	12.203743
DCUN1D4	7.083784
LAMTOR3	2.025875
UBE2D3	14.526743
ELF2	17.775688
NDUFC1	5.466891
ZNF330	3.298027
RPL34	11.345804
GRPEL1	1.6541711
CLCN3	10.933461
DHX15	5.537882
FBXW7	11.930446
RAPGEF2	12.156727
SNX25	9.85718
UFSP2	4.134068
KLF3	2.9589784
KLHL5	7.9512424
HTATIP2	0.4378058
ELP4	16.328503
MTCH2	5.1334567
HSPA8	9.146334
DNAJC4	1.370613
ATG2A	0.8735384
OSBP	3.2137113
PUS3	0.47949097
FOXRED1	3.282789
PPP6R3	18.49595
CCDC86	0.36202833
PRPF19	1.808519
TRIM3	1.1156815
ANAPC15	1.683011
PANX1	0.2986792
RNF141	1.4162672
EIF4G2	5.553361
BIRC2	3.0205772
UBE4A	3.8914835
FBXO3	4.652758
PDHX	6.8264604
COMMD9	1.4541332
AMBRA1	9.255092
PTPMT1	1.1295475
CD81	4.72627
C11orf58	12.459212
RPS13	9.575603
AIP	1.5465317
NDUFS8	3.9427783
GTF2H1	3.1190603
PSMD9	2.1900115
PRDM4	1.7254064
COQ5	1.3068272
CORO1C	3.6123295
MLEC	2.797604
PTGES3	9.242157
RSRC2	8.985749
METAP2	5.3831215
GPN3	1.3495363
VPS29	6.117925
DUSP16	4.1025605
CDK2AP1	0.9709935
RFC5	0.74170727
COPZ1	2.598568
RAB5B	2.9277883
NUP107	4.918724
CNOT2	11.551572
CPSF6	13.119357
KRR1	3.2144647
MRPL51	2.1489785
NOP2	0.7240144
CHD4	6.1457148
COPS7A	2.030365
CHPT1	4.9455824
USP5	1.4692954
TPI1	12.509803
C12orf57	3.4238367
LPCAT3	3.0347266
GOLT1B	4.3912854
PRKAB1	0.79552025
CMAS	2.4688215
FGFR1OP2	4.065242
TDP2	1.750569
RWDD1	6.4359307
TMEM14C	2.6070406
PAK1IP1	1.1919553
SMIM8	3.554708
ASF1A	1.2131613
SERINC1	8.395611
PPARD	3.4397457
KCTD20	3.566461
SRSF3	5.8789306
MRPL18	2.3040123
FBXL4	5.4078264
ASCC3	12.741587
ACOT13	2.1407955
SMAP1	9.99518
C6orf62	3.759865
SNX3	4.585618
HBS1L	5.876419
SLC39A7	1.3226569
CUTA	4.3415976
FAM120B	9.058222
PPP2R5D	1.5169886
MRPL2	1.3460351
DUSP22	0.83844495
EXOC2	8.400543
COX7A2	8.394346
TMEM30A	2.7557843
SENP6	15.501073
PRPF4B	11.5903
FBRSL1	3.0277948
HARS2	1.2472141
MRPS30	2.0088081
HSPA9	7.499278
MRPS27	3.925545
FAF2	6.0107627
CLINT1	4.048477
TTC1	8.779147
MSH3	7.835294
CCNG1	1.5311881
DROSHA	5.814111
GOLPH3	5.5328736
SUB1	6.9000196
RAD1	1.4018244
BRIX1	1.5683136
RAD50	8.019971
GNPDA1	2.2223632
SKP1	12.253473
PPP2CA	4.9463286
C5orf15	2.1268957
PPWD1	4.6721616
TRAPPC13	4.8397617
SEC24A	2.949008
TXNDC15	2.9403667
TTC33	3.2051878
TCERG1	8.50635
SMAD5	4.132549
CSNK1A1	16.364077
HMGXB3	3.5927618
ATP6V0E1	3.4699442
BNIP1	0.8956137
ACTR8	0.5779682
TBCCD1	1.5786105
TIMMDC1	2.880777
CRBN	5.4470205
NIT2	1.9026833
FAM162A	5.8872194
OGG1	2.333248
KPNA1	8.885503
UBE3A	16.153692
ARMC8	9.732213
RNF7	2.2174113
